,상호,휘발유,상표,셀프여부,주소,시
991,성안셀프주유소,1739,현대오일뱅크,Y,경기 여주군 경충대로 1162-5,여주군
994,다원주유소,1755,GS칼텍스,Y,경기 여주군 여양1로 268,여주군
