,use_dt,line_num,sub_sta_nm,ride_pasgr_num,alight_pasgr_num,work_dt
0,20220201,1호선,서울역,16407,14010,20220204
1,20220201,1호선,동묘앞,3082,3500,20220204
2,20220201,1호선,시청,3743,3740,20220204
3,20220201,1호선,종각,7295,6513,20220204
4,20220201,1호선,종로3가,6012,5363,20220204
5,20220201,1호선,종로5가,3389,3142,20220204
6,20220201,1호선,동대문,5813,5304,20220204
7,20220201,1호선,신설동,3126,3237,20220204
8,20220201,1호선,제기동,3458,3693,20220204
9,20220201,1호선,청량리(서울시립대입구),6194,6306,20220204
10,20220201,2호선,시청,2516,2385,20220204
11,20220201,2호선,을지로입구,4659,4006,20220204
12,20220201,2호선,을지로3가,2577,2514,20220204
13,20220201,2호선,을지로4가,1147,1187,20220204
14,20220201,2호선,동대문역사문화공원(DDP),3129,3528,20220204
15,20220201,2호선,신당,3709,4257,20220204
16,20220201,2호선,상왕십리,3777,4062,20220204
17,20220201,2호선,왕십리(성동구청),4167,3874,20220204
18,20220201,2호선,한양대,998,1091,20220204
19,20220201,2호선,뚝섬,3411,3561,20220204
20,20220201,2호선,성수,5137,6014,20220204
21,20220201,2호선,건대입구,12468,14328,20220204
22,20220201,2호선,구의(광진구청),5832,6553,20220204
23,20220201,2호선,강변(동서울터미널),17862,9916,20220204
24,20220201,2호선,잠실나루,2782,2763,20220204
25,20220201,2호선,잠실(송파구청),22539,20628,20220204
26,20220201,2호선,잠실새내,4928,5520,20220204
27,20220201,2호선,종합운동장,1749,1959,20220204
28,20220201,2호선,삼성(무역센터),8602,8132,20220204
29,20220201,2호선,선릉,4339,4146,20220204
30,20220201,2호선,역삼,3970,4714,20220204
31,20220201,2호선,강남,12192,12225,20220204
32,20220201,2호선,교대(법원.검찰청),3830,4233,20220204
33,20220201,2호선,서초,2456,2135,20220204
34,20220201,2호선,방배,2720,2933,20220204
35,20220201,2호선,사당,9376,10026,20220204
36,20220201,2호선,낙성대(강감찬),6698,8270,20220204
37,20220201,2호선,서울대입구(관악구청),11387,13735,20220204
38,20220201,2호선,봉천,5972,6781,20220204
39,20220201,2호선,신림,19446,23401,20220204
40,20220201,2호선,신대방,8420,9382,20220204
41,20220201,2호선,구로디지털단지,11935,13310,20220204
42,20220201,2호선,대림(구로구청),7685,8678,20220204
43,20220201,2호선,신도림,12259,12931,20220204
44,20220201,2호선,문래,3305,3451,20220204
45,20220201,2호선,영등포구청,3845,4217,20220204
46,20220201,2호선,당산,4112,4561,20220204
47,20220201,2호선,합정,7427,8312,20220204
48,20220201,2호선,홍대입구,18355,19663,20220204
49,20220201,2호선,신촌,7624,8400,20220204
50,20220201,2호선,이대,2850,3186,20220204
51,20220201,2호선,아현,2755,3005,20220204
52,20220201,2호선,충정로(경기대입구),1974,2156,20220204
53,20220201,2호선,용답,982,1097,20220204
54,20220201,2호선,신답,331,399,20220204
55,20220201,2호선,신설동,862,912,20220204
56,20220201,2호선,도림천,280,295,20220204
57,20220201,2호선,양천구청,2013,2121,20220204
58,20220201,2호선,신정네거리,2944,3260,20220204
59,20220201,2호선,용두(동대문구청),563,627,20220204
60,20220201,3호선,지축,1183,1134,20220204
61,20220201,3호선,구파발,6629,6843,20220204
62,20220201,3호선,연신내,12409,12922,20220204
63,20220201,3호선,불광,4874,5889,20220204
64,20220201,3호선,녹번,4431,4398,20220204
65,20220201,3호선,홍제,5555,5563,20220204
66,20220201,3호선,무악재,1195,1332,20220204
67,20220201,3호선,독립문,2325,2420,20220204
68,20220201,3호선,경복궁(정부서울청사),5914,7253,20220204
69,20220201,3호선,안국,5840,6316,20220204
70,20220201,3호선,종로3가,1573,2478,20220204
71,20220201,3호선,을지로3가,1135,1083,20220204
72,20220201,3호선,동대입구,3085,3628,20220204
73,20220201,3호선,약수,3631,3714,20220204
74,20220201,3호선,금호,2599,2512,20220204
75,20220201,3호선,옥수,2654,2951,20220204
76,20220201,3호선,압구정,3522,3930,20220204
77,20220201,3호선,신사,3735,4126,20220204
78,20220201,3호선,잠원,1016,1031,20220204
79,20220201,3호선,고속터미널,30168,13336,20220204
80,20220201,3호선,교대(법원.검찰청),1449,997,20220204
81,20220201,3호선,남부터미널(예술의전당),9858,6343,20220204
82,20220201,3호선,양재(서초구청),5351,6618,20220204
83,20220201,3호선,매봉,1760,1774,20220204
84,20220201,3호선,도곡,889,930,20220204
85,20220201,3호선,대치,2095,2068,20220204
86,20220201,3호선,학여울,339,382,20220204
87,20220201,3호선,대청,2174,2241,20220204
88,20220201,3호선,일원,1784,1869,20220204
89,20220201,3호선,수서,5691,4990,20220204
90,20220201,3호선,가락시장,1760,1739,20220204
91,20220201,3호선,경찰병원,1417,1604,20220204
92,20220201,3호선,오금,1288,1379,20220204
93,20220201,4호선,수유(강북구청),12578,13008,20220204
94,20220201,4호선,미아(서울사이버대학),5144,4986,20220204
95,20220201,4호선,미아사거리,9241,8902,20220204
96,20220201,4호선,길음,5870,6068,20220204
97,20220201,4호선,성신여대입구(돈암),6233,6399,20220204
98,20220201,4호선,한성대입구(삼선교),4395,4574,20220204
99,20220201,4호선,혜화,8076,8586,20220204
100,20220201,4호선,동대문,1830,1705,20220204
101,20220201,4호선,동대문역사문화공원(DDP),3784,3337,20220204
102,20220201,4호선,충무로,3916,4117,20220204
103,20220201,4호선,명동,4780,4531,20220204
104,20220201,4호선,회현(남대문시장),2040,2063,20220204
105,20220201,4호선,서울역,2332,4904,20220204
106,20220201,4호선,숙대입구(갈월),2928,2906,20220204
107,20220201,4호선,삼각지,1014,1403,20220204
108,20220201,4호선,신용산,3979,3676,20220204
109,20220201,4호선,이촌(국립중앙박물관),1580,1812,20220204
110,20220201,4호선,동작(현충원),543,592,20220204
111,20220201,4호선,총신대입구(이수),4717,5295,20220204
112,20220201,4호선,사당,7021,6430,20220204
113,20220201,4호선,남태령,345,308,20220204
114,20220201,4호선,당고개,5055,4687,20220204
115,20220201,4호선,상계,6686,6444,20220204
116,20220201,4호선,노원,6767,7299,20220204
117,20220201,4호선,창동,9137,9310,20220204
118,20220201,4호선,쌍문,9894,9347,20220204
119,20220201,5호선,방화,2417,2316,20220204
120,20220201,5호선,개화산,1906,1944,20220204
121,20220201,5호선,김포공항,6351,5457,20220204
122,20220201,5호선,송정,2405,2443,20220204
123,20220201,5호선,마곡,1770,1939,20220204
124,20220201,5호선,발산,4058,4182,20220204
125,20220201,5호선,우장산,3528,3899,20220204
126,20220201,5호선,화곡,8399,8782,20220204
127,20220201,5호선,까치산,9383,10525,20220204
128,20220201,5호선,신정(은행정),3872,3937,20220204
129,20220201,5호선,목동,4353,4742,20220204
130,20220201,5호선,오목교(목동운동장앞),4431,4684,20220204
131,20220201,5호선,양평,1373,1659,20220204
132,20220201,5호선,영등포구청,683,784,20220204
133,20220201,5호선,영등포시장,2202,2577,20220204
134,20220201,5호선,신길,936,1238,20220204
135,20220201,5호선,여의도,2719,2862,20220204
136,20220201,5호선,여의나루,1648,1642,20220204
137,20220201,5호선,마포,2474,2567,20220204
138,20220201,5호선,공덕,2180,2417,20220204
139,20220201,5호선,애오개,1479,1547,20220204
140,20220201,5호선,충정로(경기대입구),766,776,20220204
141,20220201,5호선,서대문,2653,2592,20220204
142,20220201,5호선,광화문(세종문화회관),5385,5269,20220204
143,20220201,5호선,종로3가,4344,4035,20220204
144,20220201,5호선,을지로4가,515,546,20220204
145,20220201,5호선,동대문역사문화공원(DDP),356,486,20220204
146,20220201,5호선,청구,1167,1110,20220204
147,20220201,5호선,신금호,1993,2082,20220204
148,20220201,5호선,행당,2461,2231,20220204
149,20220201,5호선,왕십리(성동구청),1441,1611,20220204
150,20220201,5호선,마장,1650,1627,20220204
151,20220201,5호선,답십리,4426,4588,20220204
152,20220201,5호선,장한평,3985,4332,20220204
153,20220201,5호선,군자(능동),3249,3901,20220204
154,20220201,5호선,아차산(어린이대공원후문),5092,5134,20220204
155,20220201,5호선,광나루(장신대),3779,3373,20220204
156,20220201,5호선,천호(풍납토성),5469,5461,20220204
157,20220201,5호선,강동,4941,5373,20220204
158,20220201,5호선,길동,2197,2419,20220204
159,20220201,5호선,굽은다리(강동구민회관앞),3068,3055,20220204
160,20220201,5호선,명일,2253,2212,20220204
161,20220201,5호선,고덕,2097,2146,20220204
162,20220201,5호선,상일동,3804,3470,20220204
163,20220201,5호선,둔촌동,2011,2127,20220204
164,20220201,5호선,올림픽공원(한국체대),1043,940,20220204
165,20220201,5호선,방이,1634,1657,20220204
166,20220201,5호선,오금,807,790,20220204
167,20220201,5호선,개롱,1514,1682,20220204
168,20220201,5호선,거여,2410,2379,20220204
169,20220201,5호선,마천,2114,2303,20220204
170,20220201,5호선,강일,1166,1235,20220204
171,20220201,5호선,미사,4681,5122,20220204
172,20220201,5호선,하남풍산,1113,1074,20220204
173,20220201,5호선,하남시청(덕풍·신장),2455,2400,20220204
174,20220201,5호선,하남검단산,2724,2538,20220204
175,20220201,6호선,응암,5918,6290,20220204
176,20220201,6호선,역촌,1395,1839,20220204
177,20220201,6호선,불광,1321,1239,20220204
178,20220201,6호선,독바위,1079,1171,20220204
179,20220201,6호선,구산,2484,1996,20220204
180,20220201,6호선,새절(신사),4227,4394,20220204
181,20220201,6호선,증산(명지대앞),3625,3783,20220204
182,20220201,6호선,디지털미디어시티,3213,3400,20220204
183,20220201,6호선,월드컵경기장(성산),1909,1794,20220204
184,20220201,6호선,마포구청,4134,4230,20220204
185,20220201,6호선,망원,4243,4870,20220204
186,20220201,6호선,합정,4105,3624,20220204
187,20220201,6호선,상수,2406,2870,20220204
188,20220201,6호선,광흥창(서강),1973,2015,20220204
189,20220201,6호선,대흥(서강대앞),1861,2071,20220204
190,20220201,6호선,공덕,3382,3440,20220204
191,20220201,6호선,효창공원앞,1825,1723,20220204
192,20220201,6호선,삼각지,1597,1189,20220204
193,20220201,6호선,녹사평(용산구청),1759,1669,20220204
194,20220201,6호선,이태원,5200,5447,20220204
195,20220201,6호선,한강진,1445,1811,20220204
196,20220201,6호선,버티고개,564,662,20220204
197,20220201,6호선,약수,1003,1041,20220204
198,20220201,6호선,청구,1117,1102,20220204
199,20220201,6호선,신당,1734,1783,20220204
200,20220201,6호선,동묘앞,2419,2519,20220204
201,20220201,6호선,창신,1054,999,20220204
202,20220201,6호선,보문,2618,2724,20220204
203,20220201,6호선,안암(고대병원앞),1998,2204,20220204
204,20220201,6호선,고려대(종암),2391,2585,20220204
205,20220201,6호선,월곡(동덕여대),3301,3423,20220204
206,20220201,6호선,상월곡(한국과학기술연구원),2021,1933,20220204
207,20220201,6호선,돌곶이,2884,2956,20220204
208,20220201,6호선,석계,4275,4287,20220204
209,20220201,6호선,태릉입구,1658,1868,20220204
210,20220201,6호선,화랑대(서울여대입구),2884,2600,20220204
211,20220201,6호선,봉화산(서울의료원),2543,2554,20220204
212,20220201,7호선,장암,602,317,20220204
213,20220201,7호선,도봉산,2726,3688,20220204
214,20220201,7호선,수락산,4495,4272,20220204
215,20220201,7호선,마들,4277,4279,20220204
216,20220201,7호선,노원,5414,5413,20220204
217,20220201,7호선,중계,4459,4287,20220204
218,20220201,7호선,하계,5236,5051,20220204
219,20220201,7호선,공릉(서울과학기술대),3571,3905,20220204
220,20220201,7호선,태릉입구,2533,2507,20220204
221,20220201,7호선,먹골,3365,3511,20220204
222,20220201,7호선,중화,3477,3614,20220204
223,20220201,7호선,상봉(시외버스터미널),5341,5324,20220204
224,20220201,7호선,면목,5176,5444,20220204
225,20220201,7호선,사가정,5500,5712,20220204
226,20220201,7호선,용마산(용마폭포공원),2141,2265,20220204
227,20220201,7호선,중곡,3003,3321,20220204
228,20220201,7호선,군자(능동),4190,3840,20220204
229,20220201,7호선,어린이대공원(세종대),3607,4112,20220204
230,20220201,7호선,건대입구,3613,3950,20220204
231,20220201,7호선,뚝섬유원지,2559,2647,20220204
232,20220201,7호선,청담,2504,2715,20220204
233,20220201,7호선,강남구청,1893,2225,20220204
234,20220201,7호선,학동,1984,2099,20220204
235,20220201,7호선,논현,2569,3009,20220204
236,20220201,7호선,반포,1234,1041,20220204
237,20220201,7호선,고속터미널,14674,3901,20220204
238,20220201,7호선,내방,2397,2608,20220204
239,20220201,7호선,이수,3877,3929,20220204
240,20220201,7호선,남성,3159,3420,20220204
241,20220201,7호선,숭실대입구(살피재),3101,3689,20220204
242,20220201,7호선,상도,2789,3068,20220204
243,20220201,7호선,장승배기,2932,3288,20220204
244,20220201,7호선,신대방삼거리,4646,5476,20220204
245,20220201,7호선,보라매,2263,2547,20220204
246,20220201,7호선,신풍,3607,3758,20220204
247,20220201,7호선,대림(구로구청),4338,4420,20220204
248,20220201,7호선,남구로,4806,5069,20220204
249,20220201,7호선,가산디지털단지,4948,5187,20220204
250,20220201,7호선,철산,6028,6334,20220204
251,20220201,7호선,광명사거리,7645,7716,20220204
252,20220201,7호선,천왕,3028,3074,20220204
253,20220201,7호선,온수(성공회대입구),2528,2627,20220204
254,20220201,7호선,춘의,1,0,20220204
255,20220201,7호선,상동,1,0,20220204
256,20220201,8호선,암사,5024,5046,20220204
257,20220201,8호선,천호(풍납토성),4256,5224,20220204
258,20220201,8호선,강동구청,2538,2726,20220204
259,20220201,8호선,몽촌토성(평화의문),1702,1874,20220204
260,20220201,8호선,잠실(송파구청),5356,5827,20220204
261,20220201,8호선,석촌,2042,2615,20220204
262,20220201,8호선,송파,1795,1978,20220204
263,20220201,8호선,가락시장,1471,1654,20220204
264,20220201,8호선,문정,1997,2380,20220204
265,20220201,8호선,장지,3792,3775,20220204
266,20220201,8호선,복정,2217,1917,20220204
267,20220201,8호선,산성,1703,1711,20220204
268,20220201,8호선,남한산성입구(성남법원.검찰청),3982,3878,20220204
269,20220201,8호선,단대오거리,3254,3349,20220204
270,20220201,8호선,신흥,1516,1698,20220204
271,20220201,8호선,수진,1764,1739,20220204
272,20220201,8호선,모란,1571,1264,20220204
273,20220201,8호선,남위례,981,1077,20220204
274,20220201,9호선,개화,493,464,20220204
275,20220201,9호선,김포공항,6900,8777,20220204
276,20220201,9호선,공항시장,1045,1216,20220204
277,20220201,9호선,신방화,2125,2147,20220204
278,20220201,9호선,마곡나루(서울식물원),2564,2989,20220204
279,20220201,9호선,양천향교,2297,2680,20220204
280,20220201,9호선,가양,5635,6248,20220204
281,20220201,9호선,증미,1612,1868,20220204
282,20220201,9호선,등촌,2940,3445,20220204
283,20220201,9호선,염창,4572,5255,20220204
284,20220201,9호선,신목동,996,905,20220204
285,20220201,9호선,선유도,1393,1643,20220204
286,20220201,9호선,당산,4156,4902,20220204
287,20220201,9호선,국회의사당,1118,1172,20220204
288,20220201,9호선,여의도,2734,2738,20220204
289,20220201,9호선,샛강,732,753,20220204
290,20220201,9호선,노량진,7781,9072,20220204
291,20220201,9호선,노들,1243,1188,20220204
292,20220201,9호선,흑석(중앙대입구),2146,2272,20220204
293,20220201,9호선,동작(현충원),803,664,20220204
294,20220201,9호선,구반포,230,202,20220204
295,20220201,9호선,신반포,537,539,20220204
296,20220201,9호선,고속터미널,7335,4824,20220204
297,20220201,9호선,사평,820,863,20220204
298,20220201,9호선,신논현,6205,6213,20220204
299,20220201,9호선2~3단계,언주,1338,1440,20220204
300,20220201,9호선2~3단계,선정릉,1137,1538,20220204
301,20220201,9호선2~3단계,삼성중앙,879,960,20220204
302,20220201,9호선2~3단계,봉은사,5174,5635,20220204
303,20220201,9호선2~3단계,종합운동장,1025,1071,20220204
304,20220201,9호선2~3단계,삼전,1882,2245,20220204
305,20220201,9호선2~3단계,석촌고분,1626,1943,20220204
306,20220201,9호선2~3단계,석촌,2348,2396,20220204
307,20220201,9호선2~3단계,송파나루,1501,1650,20220204
308,20220201,9호선2~3단계,한성백제,743,730,20220204
309,20220201,9호선2~3단계,올림픽공원(한국체대),1536,1692,20220204
310,20220201,9호선2~3단계,둔촌오륜,227,218,20220204
311,20220201,9호선2~3단계,중앙보훈병원,1939,1900,20220204
312,20220201,경강선,판교,914,965,20220204
313,20220201,경강선,이매,420,317,20220204
314,20220201,경강선,삼동,562,572,20220204
315,20220201,경강선,경기광주,2482,2311,20220204
316,20220201,경강선,초월,1134,961,20220204
317,20220201,경강선,곤지암,1283,1197,20220204
318,20220201,경강선,신둔도예촌,712,523,20220204
319,20220201,경강선,이천,1757,1577,20220204
320,20220201,경강선,부발,1300,901,20220204
321,20220201,경강선,세종대왕릉,283,185,20220204
322,20220201,경강선,여주,1788,1277,20220204
323,20220201,경부선,서울역,3855,784,20220204
324,20220201,경부선,남영,2159,2382,20220204
325,20220201,경부선,용산,17416,15413,20220204
326,20220201,경부선,노량진,3291,3439,20220204
327,20220201,경부선,대방,3169,3515,20220204
328,20220201,경부선,영등포,15278,16242,20220204
329,20220201,경부선,신도림,1359,1305,20220204
330,20220201,경부선,신길,2808,2675,20220204
331,20220201,경부선,구로,5688,5952,20220204
332,20220201,경부선,가산디지털단지,2682,4236,20220204
333,20220201,경부선,금천구청,4000,4257,20220204
334,20220201,경부선,석수,2985,2747,20220204
335,20220201,경부선,관악,2504,2394,20220204
336,20220201,경부선,안양,7626,7657,20220204
337,20220201,경부선,명학,2017,1925,20220204
338,20220201,경부선,금정,8300,8634,20220204
339,20220201,경부선,군포,2050,1892,20220204
340,20220201,경부선,의왕,2570,2645,20220204
341,20220201,경부선,성균관대,4281,4714,20220204
342,20220201,경부선,화서,2502,2415,20220204
343,20220201,경부선,수원,19067,19710,20220204
344,20220201,경부선,독산,3487,3857,20220204
345,20220201,경부선,세류,1576,1429,20220204
346,20220201,경부선,병점,5655,6204,20220204
347,20220201,경부선,세마,1041,927,20220204
348,20220201,경부선,오산대,1363,1256,20220204
349,20220201,경부선,오산,5458,5344,20220204
350,20220201,경부선,진위,514,417,20220204
351,20220201,경부선,송탄,2172,2313,20220204
352,20220201,경부선,서정리,2763,3233,20220204
353,20220201,경부선,평택지제,1503,1283,20220204
354,20220201,경부선,평택,8172,7178,20220204
355,20220201,경부선,성환,1943,1614,20220204
356,20220201,경부선,직산,407,406,20220204
357,20220201,경부선,두정,2534,2565,20220204
358,20220201,경부선,천안,5747,4244,20220204
359,20220201,경부선,당정,1765,1682,20220204
360,20220201,경부선,서동탄,508,461,20220204
361,20220201,경부선,광명,1316,956,20220204
362,20220201,경원선,이촌(국립중앙박물관),953,737,20220204
363,20220201,경원선,서빙고,550,573,20220204
364,20220201,경원선,한남,1074,1129,20220204
365,20220201,경원선,옥수,20,6,20220204
366,20220201,경원선,응봉,686,625,20220204
367,20220201,경원선,왕십리(성동구청),4547,5660,20220204
368,20220201,경원선,청량리(서울시립대입구),6577,6566,20220204
369,20220201,경원선,외대앞,2595,2745,20220204
370,20220201,경원선,신이문,3230,2979,20220204
371,20220201,경원선,석계,3233,3421,20220204
372,20220201,경원선,광운대,2744,2971,20220204
373,20220201,경원선,월계,2431,2312,20220204
374,20220201,경원선,녹천,1758,1554,20220204
375,20220201,경원선,창동,1,0,20220204
376,20220201,경원선,방학,3709,3722,20220204
377,20220201,경원선,도봉,2269,2094,20220204
378,20220201,경원선,도봉산,3631,2405,20220204
379,20220201,경원선,망월사,2622,2678,20220204
380,20220201,경원선,회룡,4437,4297,20220204
381,20220201,경원선,의정부,7806,8105,20220204
382,20220201,경원선,가능,2814,2568,20220204
383,20220201,경원선,녹양,1728,1546,20220204
384,20220201,경원선,양주,3150,2923,20220204
385,20220201,경원선,덕계,970,936,20220204
386,20220201,경원선,덕정,2167,2063,20220204
387,20220201,경원선,지행,2988,2622,20220204
388,20220201,경원선,동두천중앙,1601,1534,20220204
389,20220201,경원선,보산,755,686,20220204
390,20220201,경원선,동두천,886,948,20220204
391,20220201,경원선,소요산,1801,1339,20220204
392,20220201,경의선,서울역,600,571,20220204
393,20220201,경의선,신촌,110,122,20220204
394,20220201,경의선,효창공원앞,744,875,20220204
395,20220201,경의선,공덕,979,880,20220204
396,20220201,경의선,서강대,672,773,20220204
397,20220201,경의선,홍대입구,488,701,20220204
398,20220201,경의선,가좌,1678,1786,20220204
399,20220201,경의선,디지털미디어시티,896,884,20220204
400,20220201,경의선,수색,484,590,20220204
401,20220201,경의선,화전,370,344,20220204
402,20220201,경의선,강매,930,890,20220204
403,20220201,경의선,행신,2332,2617,20220204
404,20220201,경의선,능곡,1388,1279,20220204
405,20220201,경의선,곡산,162,136,20220204
406,20220201,경의선,백마,1940,1786,20220204
407,20220201,경의선,풍산,1802,1731,20220204
408,20220201,경의선,일산,2904,2770,20220204
409,20220201,경의선,탄현,2605,2427,20220204
410,20220201,경의선,야당,2849,2740,20220204
411,20220201,경의선,운정,2323,2153,20220204
412,20220201,경의선,금릉,1860,1731,20220204
413,20220201,경의선,금촌,2900,3029,20220204
414,20220201,경의선,월롱,556,692,20220204
415,20220201,경의선,파주,463,382,20220204
416,20220201,경의선,문산,2606,2328,20220204
417,20220201,경의선,임진강,44,41,20220204
418,20220201,경인선,개봉,7553,7528,20220204
419,20220201,경인선,오류동,3990,4273,20220204
420,20220201,경인선,역곡,8731,8846,20220204
421,20220201,경인선,부천,13228,13608,20220204
422,20220201,경인선,송내,7848,7384,20220204
423,20220201,경인선,부평,14109,14240,20220204
424,20220201,경인선,백운,2875,2788,20220204
425,20220201,경인선,동암,6511,6628,20220204
426,20220201,경인선,주안,7993,7042,20220204
427,20220201,경인선,제물포,3700,3676,20220204
428,20220201,경인선,동인천,5393,5160,20220204
429,20220201,경인선,인천,2486,2076,20220204
430,20220201,경인선,구일,1775,1812,20220204
431,20220201,경인선,소사,3467,3364,20220204
432,20220201,경인선,부개,3373,3133,20220204
433,20220201,경인선,간석,2222,2129,20220204
434,20220201,경인선,도원,955,949,20220204
435,20220201,경인선,온수(성공회대입구),2392,2125,20220204
436,20220201,경인선,중동,3344,3168,20220204
437,20220201,경인선,도화,1633,1558,20220204
438,20220201,경춘선,신내,616,553,20220204
439,20220201,경춘선,갈매,790,703,20220204
440,20220201,경춘선,별내,942,956,20220204
441,20220201,경춘선,퇴계원,1271,1200,20220204
442,20220201,경춘선,사릉,1086,1053,20220204
443,20220201,경춘선,금곡,640,542,20220204
444,20220201,경춘선,평내호평,2068,1937,20220204
445,20220201,경춘선,천마산,711,647,20220204
446,20220201,경춘선,마석,1667,1608,20220204
447,20220201,경춘선,대성리,279,241,20220204
448,20220201,경춘선,청평,1066,821,20220204
449,20220201,경춘선,상천,152,111,20220204
450,20220201,경춘선,가평,1480,1040,20220204
451,20220201,경춘선,굴봉산,117,97,20220204
452,20220201,경춘선,백양리,252,237,20220204
453,20220201,경춘선,강촌,333,259,20220204
454,20220201,경춘선,김유정,253,189,20220204
455,20220201,경춘선,남춘천,2030,1621,20220204
456,20220201,경춘선,춘천,1684,938,20220204
457,20220201,공항철도 1호선,서울역,4841,3412,20220204
458,20220201,공항철도 1호선,공덕,676,1084,20220204
459,20220201,공항철도 1호선,홍대입구,3308,3596,20220204
460,20220201,공항철도 1호선,디지털미디어시티,2167,2274,20220204
461,20220201,공항철도 1호선,마곡나루(서울식물원),1213,1330,20220204
462,20220201,공항철도 1호선,김포공항,10951,4902,20220204
463,20220201,공항철도 1호선,계양,3234,3042,20220204
464,20220201,공항철도 1호선,검암,2396,2420,20220204
465,20220201,공항철도 1호선,청라국제도시,1773,1632,20220204
466,20220201,공항철도 1호선,운서,3308,3518,20220204
467,20220201,공항철도 1호선,공항화물청사,764,845,20220204
468,20220201,공항철도 1호선,인천공항1터미널,2599,2860,20220204
469,20220201,공항철도 1호선,인천공항2터미널,1409,1431,20220204
470,20220201,공항철도 1호선,영종,1456,1469,20220204
471,20220201,과천선,선바위,1595,1441,20220204
472,20220201,과천선,경마공원,220,216,20220204
473,20220201,과천선,대공원,1997,1946,20220204
474,20220201,과천선,과천,1901,1773,20220204
475,20220201,과천선,정부과천청사,1910,1984,20220204
476,20220201,과천선,인덕원,5885,6038,20220204
477,20220201,과천선,평촌,3054,3203,20220204
478,20220201,과천선,범계,6553,6674,20220204
479,20220201,분당선,선릉,949,1562,20220204
480,20220201,분당선,한티,2474,2699,20220204
481,20220201,분당선,도곡,1173,1178,20220204
482,20220201,분당선,구룡,315,325,20220204
483,20220201,분당선,개포동,719,785,20220204
484,20220201,분당선,대모산입구,1114,1137,20220204
485,20220201,분당선,수서,4550,3941,20220204
486,20220201,분당선,복정,1,0,20220204
487,20220201,분당선,수원,3518,2590,20220204
488,20220201,분당선,서울숲,2120,2181,20220204
489,20220201,분당선,압구정로데오,2243,2576,20220204
490,20220201,분당선,강남구청,1222,1441,20220204
491,20220201,분당선,선정릉,700,811,20220204
492,20220201,분당선,가천대,1823,2504,20220204
493,20220201,분당선,태평,4897,4852,20220204
494,20220201,분당선,모란,6225,6464,20220204
495,20220201,분당선,야탑,7766,6755,20220204
496,20220201,분당선,서현,5864,4926,20220204
497,20220201,분당선,수내,2387,2519,20220204
498,20220201,분당선,정자,3578,3849,20220204
499,20220201,분당선,미금,3930,4029,20220204
500,20220201,분당선,오리,2931,2424,20220204
501,20220201,분당선,이매,1684,1738,20220204
502,20220201,분당선,보정,681,652,20220204
503,20220201,분당선,죽전,3208,3825,20220204
504,20220201,분당선,구성,1395,1465,20220204
505,20220201,분당선,신갈,1241,1172,20220204
506,20220201,분당선,기흥,3177,2809,20220204
507,20220201,분당선,상갈,1682,1691,20220204
508,20220201,분당선,청명,1138,1096,20220204
509,20220201,분당선,영통,2302,2444,20220204
510,20220201,분당선,망포,3563,3621,20220204
511,20220201,분당선,매탄권선,1544,1508,20220204
512,20220201,분당선,수원시청,3725,4248,20220204
513,20220201,분당선,매교,815,812,20220204
514,20220201,수인선,고색,1190,1148,20220204
515,20220201,수인선,오목천,957,932,20220204
516,20220201,수인선,어천,353,394,20220204
517,20220201,수인선,야목,139,106,20220204
518,20220201,수인선,사리,1787,1489,20220204
519,20220201,수인선,달월,22,22,20220204
520,20220201,수인선,월곶,1050,941,20220204
521,20220201,수인선,소래포구,2679,2558,20220204
522,20220201,수인선,인천논현,1887,1942,20220204
523,20220201,수인선,호구포,1194,1293,20220204
524,20220201,수인선,남동인더스파크,339,320,20220204
525,20220201,수인선,원인재,2083,2146,20220204
526,20220201,수인선,연수,1822,1960,20220204
527,20220201,수인선,송도,911,955,20220204
528,20220201,수인선,인하대,1769,1728,20220204
529,20220201,수인선,숭의,1431,1232,20220204
530,20220201,수인선,신포,649,622,20220204
531,20220201,수인선,인천,851,1241,20220204
532,20220201,안산선,산본,4894,5175,20220204
533,20220201,안산선,대야미,1684,1407,20220204
534,20220201,안산선,반월,1611,1472,20220204
535,20220201,안산선,상록수,6450,6093,20220204
536,20220201,안산선,한대앞,3377,3375,20220204
537,20220201,안산선,중앙,6736,6492,20220204
538,20220201,안산선,고잔,2696,2606,20220204
539,20220201,안산선,초지,1448,1415,20220204
540,20220201,안산선,안산,7565,6972,20220204
541,20220201,안산선,신길온천,834,716,20220204
542,20220201,안산선,정왕,3806,4274,20220204
543,20220201,안산선,오이도,3708,3666,20220204
544,20220201,안산선,수리산,1255,1142,20220204
545,20220201,우이신설선,북한산우이,2142,2040,20220204
546,20220201,우이신설선,솔밭공원,966,944,20220204
547,20220201,우이신설선,4.19민주묘지,1147,1080,20220204
548,20220201,우이신설선,가오리,1688,1624,20220204
549,20220201,우이신설선,화계,1411,1371,20220204
550,20220201,우이신설선,삼양,809,861,20220204
551,20220201,우이신설선,삼양사거리,989,973,20220204
552,20220201,우이신설선,솔샘,1982,1911,20220204
553,20220201,우이신설선,북한산보국문,2284,2234,20220204
554,20220201,우이신설선,정릉,1716,1478,20220204
555,20220201,우이신설선,성신여대입구(돈암),1196,1346,20220204
556,20220201,우이신설선,보문,682,694,20220204
557,20220201,우이신설선,신설동,558,527,20220204
558,20220201,일산선,원흥,3036,3006,20220204
559,20220201,일산선,삼송,6869,6701,20220204
560,20220201,일산선,원당,3769,3657,20220204
