,use_dt,line_num,sub_sta_nm,ride_pasgr_num,alight_pasgr_num
0,20210722,1호선,서울역,32408,31138
1,20210722,1호선,동묘앞,5978,6184
2,20210722,1호선,시청,17756,17900
3,20210722,1호선,종각,27512,26652
4,20210722,1호선,종로3가,20484,18819
5,20210722,1호선,종로5가,18534,18471
6,20210722,1호선,동대문,9515,8790
7,20210722,1호선,신설동,11774,11646
8,20210722,1호선,제기동,13235,13222
9,20210722,1호선,청량리(서울시립대입구),16242,16133
10,20210722,2호선,시청,19601,19043
11,20210722,2호선,을지로입구,31518,32219
12,20210722,2호선,을지로3가,18196,17824
13,20210722,2호선,을지로4가,11178,10902
14,20210722,2호선,동대문역사문화공원(DDP),9435,10311
15,20210722,2호선,신당,11745,12149
16,20210722,2호선,상왕십리,12080,11860
17,20210722,2호선,왕십리(성동구청),12591,10325
18,20210722,2호선,한양대,5504,5593
19,20210722,2호선,뚝섬,18286,19904
20,20210722,2호선,성수,31557,34206
21,20210722,2호선,건대입구,26250,28281
22,20210722,2호선,구의(광진구청),20191,19892
23,20210722,2호선,강변(동서울터미널),24350,23888
24,20210722,2호선,잠실나루,12210,12027
25,20210722,2호선,잠실(송파구청),52364,52113
26,20210722,2호선,잠실새내,17099,17068
27,20210722,2호선,종합운동장,5647,6056
28,20210722,2호선,삼성(무역센터),40402,40776
29,20210722,2호선,선릉,48518,43024
30,20210722,2호선,역삼,43678,47694
31,20210722,2호선,강남,69895,68061
32,20210722,2호선,교대(법원.검찰청),29171,32921
33,20210722,2호선,서초,18220,17815
34,20210722,2호선,방배,13566,14445
35,20210722,2호선,사당,28622,30718
36,20210722,2호선,낙성대(강감찬),23393,22729
37,20210722,2호선,서울대입구(관악구청),39792,38785
38,20210722,2호선,봉천,20742,19484
39,20210722,2호선,신림,54207,52615
40,20210722,2호선,신대방,22771,22090
41,20210722,2호선,구로디지털단지,51629,52566
42,20210722,2호선,대림(구로구청),20283,20791
43,20210722,2호선,신도림,40066,38911
44,20210722,2호선,문래,18358,18681
45,20210722,2호선,영등포구청,20252,20328
46,20210722,2호선,당산,15169,17763
47,20210722,2호선,합정,25061,25598
48,20210722,2호선,홍대입구,37888,38939
49,20210722,2호선,신촌,26078,26826
50,20210722,2호선,이대,10048,10520
51,20210722,2호선,아현,8615,8267
52,20210722,2호선,충정로(경기대입구),8518,8874
53,20210722,2호선,용답,2316,2274
54,20210722,2호선,신답,1386,1654
55,20210722,2호선,신설동,2732,2694
56,20210722,2호선,도림천,1242,1229
57,20210722,2호선,양천구청,5605,6113
58,20210722,2호선,신정네거리,8730,9064
59,20210722,2호선,용두(동대문구청),2057,2109
60,20210722,3호선,지축,3713,3579
61,20210722,3호선,구파발,17695,16776
62,20210722,3호선,연신내,31540,30003
63,20210722,3호선,불광,13911,14766
64,20210722,3호선,녹번,13268,12106
65,20210722,3호선,홍제,14455,13716
66,20210722,3호선,무악재,3292,3370
67,20210722,3호선,독립문,5680,5765
68,20210722,3호선,경복궁(정부서울청사),15710,15138
69,20210722,3호선,안국,14619,15107
70,20210722,3호선,종로3가,8712,9831
71,20210722,3호선,을지로3가,8858,9148
72,20210722,3호선,동대입구,6070,6220
73,20210722,3호선,약수,10908,10557
74,20210722,3호선,금호,6798,6449
75,20210722,3호선,옥수,7555,7947
76,20210722,3호선,압구정,26637,27890
77,20210722,3호선,신사,24508,25641
78,20210722,3호선,잠원,3914,3865
79,20210722,3호선,고속터미널,29877,29371
80,20210722,3호선,교대(법원.검찰청),12274,8015
81,20210722,3호선,남부터미널(예술의전당),24074,24836
82,20210722,3호선,양재(서초구청),33208,35844
83,20210722,3호선,매봉,11069,10595
84,20210722,3호선,도곡,4430,4508
85,20210722,3호선,대치,9764,9658
86,20210722,3호선,학여울,1440,1474
87,20210722,3호선,대청,8625,7887
88,20210722,3호선,일원,8434,8336
89,20210722,3호선,수서,13694,14217
90,20210722,3호선,가락시장,7542,7367
91,20210722,3호선,경찰병원,6490,6478
92,20210722,3호선,오금,5311,4872
93,20210722,4호선,수유(강북구청),29079,28963
94,20210722,4호선,미아(서울사이버대학),12583,12284
95,20210722,4호선,미아사거리,23538,23170
96,20210722,4호선,길음,16841,16410
97,20210722,4호선,성신여대입구(돈암),16404,15634
98,20210722,4호선,한성대입구(삼선교),10867,10540
99,20210722,4호선,혜화,25706,25523
100,20210722,4호선,동대문,17716,18183
101,20210722,4호선,동대문역사문화공원(DDP),12285,11477
102,20210722,4호선,충무로,22840,23473
103,20210722,4호선,명동,13876,14248
104,20210722,4호선,회현(남대문시장),19149,20107
105,20210722,4호선,서울역,8482,11203
106,20210722,4호선,숙대입구(갈월),10576,10252
107,20210722,4호선,삼각지,4200,4453
108,20210722,4호선,신용산,12575,13409
109,20210722,4호선,이촌(국립중앙박물관),6050,6785
110,20210722,4호선,동작(현충원),1750,1904
111,20210722,4호선,총신대입구(이수),15388,16681
112,20210722,4호선,사당,19336,15976
113,20210722,4호선,남태령,921,797
114,20210722,4호선,당고개,11113,10223
115,20210722,4호선,상계,16268,15500
116,20210722,4호선,노원,15830,17361
117,20210722,4호선,창동,21596,22984
118,20210722,4호선,쌍문,25567,23691
119,20210722,5호선,방화,5822,5620
120,20210722,5호선,개화산,4583,4369
121,20210722,5호선,김포공항,6521,6203
122,20210722,5호선,송정,5590,5259
123,20210722,5호선,마곡,9129,8914
124,20210722,5호선,발산,16821,17217
125,20210722,5호선,우장산,11526,11583
126,20210722,5호선,화곡,24224,22771
127,20210722,5호선,까치산,24960,24296
128,20210722,5호선,신정(은행정),12130,9742
129,20210722,5호선,목동,14245,15781
130,20210722,5호선,오목교(목동운동장앞),18563,19824
131,20210722,5호선,양평,6422,6334
132,20210722,5호선,영등포구청,3374,3503
133,20210722,5호선,영등포시장,8142,8413
134,20210722,5호선,신길,3471,3707
135,20210722,5호선,여의도,22378,23453
136,20210722,5호선,여의나루,7019,7476
137,20210722,5호선,마포,11932,12305
138,20210722,5호선,공덕,11620,12441
139,20210722,5호선,애오개,5880,5933
140,20210722,5호선,충정로(경기대입구),4159,4305
141,20210722,5호선,서대문,15975,16337
142,20210722,5호선,광화문(세종문화회관),24811,25922
143,20210722,5호선,종로3가,9123,9241
144,20210722,5호선,을지로4가,5173,5293
145,20210722,5호선,동대문역사문화공원(DDP),2483,2770
146,20210722,5호선,청구,3469,3205
147,20210722,5호선,신금호,5176,5406
148,20210722,5호선,행당,6924,6241
149,20210722,5호선,왕십리(성동구청),4031,4273
150,20210722,5호선,마장,4698,4330
151,20210722,5호선,답십리,13797,12759
152,20210722,5호선,장한평,16378,16090
153,20210722,5호선,군자(능동),9778,10459
154,20210722,5호선,아차산(어린이대공원후문),11641,11585
155,20210722,5호선,광나루(장신대),10691,9686
156,20210722,5호선,천호(풍납토성),15212,15076
157,20210722,5호선,강동,16122,15421
158,20210722,5호선,길동,6994,7267
159,20210722,5호선,굽은다리(강동구민회관앞),8500,8173
160,20210722,5호선,명일,7063,7302
161,20210722,5호선,고덕,7829,7919
162,20210722,5호선,상일동,13377,12327
