,use_dt,line_num,sub_sta_nm,ride_pasgr_num,alight_pasgr_num
0,20210710,1호선,서울역,20637,22061
1,20210710,1호선,동묘앞,8761,8998
2,20210710,1호선,시청,7348,7357
3,20210710,1호선,종각,13128,12573
4,20210710,1호선,종로3가,16366,15707
5,20210710,1호선,종로5가,13441,13566
6,20210710,1호선,동대문,8863,8072
7,20210710,1호선,신설동,7672,7110
8,20210710,1호선,제기동,13044,13400
9,20210710,1호선,청량리(서울시립대입구),15193,15556
10,20210710,2호선,시청,6115,5447
11,20210710,2호선,을지로입구,14958,15262
12,20210710,2호선,을지로3가,7238,7373
13,20210710,2호선,을지로4가,5379,5337
14,20210710,2호선,동대문역사문화공원(DDP),7467,7885
15,20210710,2호선,신당,8844,9016
16,20210710,2호선,상왕십리,7797,7324
17,20210710,2호선,왕십리(성동구청),10024,8387
18,20210710,2호선,한양대,3559,3538
19,20210710,2호선,뚝섬,9857,10227
20,20210710,2호선,성수,13198,15001
21,20210710,2호선,건대입구,23893,25665
22,20210710,2호선,구의(광진구청),13391,12822
23,20210710,2호선,강변(동서울터미널),18906,20470
24,20210710,2호선,잠실나루,5978,5869
25,20210710,2호선,잠실(송파구청),42242,40518
26,20210710,2호선,잠실새내,13642,13949
27,20210710,2호선,종합운동장,3664,4063
28,20210710,2호선,삼성(무역센터),16920,17316
29,20210710,2호선,선릉,19349,17014
30,20210710,2호선,역삼,14045,15301
31,20210710,2호선,강남,45658,44727
32,20210710,2호선,교대(법원.검찰청),13921,15547
33,20210710,2호선,서초,8236,7153
34,20210710,2호선,방배,7929,8189
35,20210710,2호선,사당,21481,23301
36,20210710,2호선,낙성대(강감찬),17524,16201
37,20210710,2호선,서울대입구(관악구청),30505,29406
38,20210710,2호선,봉천,14777,13329
39,20210710,2호선,신림,41139,39165
40,20210710,2호선,신대방,16731,15932
41,20210710,2호선,구로디지털단지,27616,27289
42,20210710,2호선,대림(구로구청),15587,16574
43,20210710,2호선,신도림,30709,30600
44,20210710,2호선,문래,9316,9644
45,20210710,2호선,영등포구청,10128,10258
46,20210710,2호선,당산,9726,10701
47,20210710,2호선,합정,19081,20296
48,20210710,2호선,홍대입구,36362,37574
49,20210710,2호선,신촌,21855,22076
50,20210710,2호선,이대,7764,7979
51,20210710,2호선,아현,6360,5975
52,20210710,2호선,충정로(경기대입구),4385,4544
53,20210710,2호선,용답,1807,1734
54,20210710,2호선,신답,812,839
55,20210710,2호선,신설동,2369,2415
56,20210710,2호선,도림천,737,685
57,20210710,2호선,양천구청,3524,3610
58,20210710,2호선,신정네거리,6023,6116
59,20210710,2호선,용두(동대문구청),1504,1437
60,20210710,3호선,지축,2266,2183
61,20210710,3호선,구파발,12539,12521
62,20210710,3호선,연신내,24988,23182
63,20210710,3호선,불광,10562,11818
64,20210710,3호선,녹번,8465,7435
65,20210710,3호선,홍제,10701,10057
66,20210710,3호선,무악재,2139,2171
67,20210710,3호선,독립문,4617,4655
68,20210710,3호선,경복궁(정부서울청사),9993,10077
69,20210710,3호선,안국,8448,9360
70,20210710,3호선,종로3가,4366,5763
71,20210710,3호선,을지로3가,3598,3939
72,20210710,3호선,충무로,1,0
