,use_dt,line_num,sub_sta_nm,ride_pasgr_num,alight_pasgr_num
0,20210730,1호선,서울역,35317,36047
1,20210730,1호선,동묘앞,6605,6681
2,20210730,1호선,시청,17853,17806
3,20210730,1호선,종각,27599,26673
4,20210730,1호선,종로3가,18383,17132
5,20210730,1호선,종로5가,18747,18526
6,20210730,1호선,동대문,9923,9304
7,20210730,1호선,신설동,11992,11672
8,20210730,1호선,제기동,13831,14009
9,20210730,1호선,청량리(서울시립대입구),17186,17411
10,20210730,2호선,시청,18983,18492
11,20210730,2호선,을지로입구,31950,32417
12,20210730,2호선,을지로3가,18233,18100
13,20210730,2호선,을지로4가,11203,10909
14,20210730,2호선,동대문역사문화공원(DDP),9716,10818
15,20210730,2호선,신당,11893,12398
16,20210730,2호선,상왕십리,12202,11789
17,20210730,2호선,왕십리(성동구청),13010,10824
18,20210730,2호선,한양대,5165,5077
19,20210730,2호선,뚝섬,18146,19683
20,20210730,2호선,성수,30808,33492
21,20210730,2호선,건대입구,27876,29769
22,20210730,2호선,구의(광진구청),20228,19943
23,20210730,2호선,강변(동서울터미널),25556,27131
24,20210730,2호선,잠실나루,12021,11454
25,20210730,2호선,잠실(송파구청),55736,55824
26,20210730,2호선,잠실새내,17583,17584
27,20210730,2호선,종합운동장,5654,6110
28,20210730,2호선,삼성(무역센터),40974,40833
29,20210730,2호선,선릉,47160,41851
30,20210730,2호선,역삼,42112,45851
31,20210730,2호선,강남,71590,69719
32,20210730,2호선,교대(법원.검찰청),27412,30629
33,20210730,2호선,서초,17596,16920
34,20210730,2호선,방배,13513,14272
35,20210730,2호선,사당,29284,31425
36,20210730,2호선,낙성대(강감찬),23805,22238
37,20210730,2호선,서울대입구(관악구청),41238,39651
38,20210730,2호선,봉천,20917,19378
39,20210730,2호선,신림,54846,52543
40,20210730,2호선,신대방,22739,21785
41,20210730,2호선,구로디지털단지,51228,51190
42,20210730,2호선,대림(구로구청),20330,21114
43,20210730,2호선,신도림,40637,39538
44,20210730,2호선,문래,17897,18362
45,20210730,2호선,영등포구청,19736,19775
46,20210730,2호선,당산,15139,17538
47,20210730,2호선,합정,26226,27145
48,20210730,2호선,홍대입구,42220,43521
49,20210730,2호선,신촌,26791,27414
50,20210730,2호선,이대,10581,10800
51,20210730,2호선,아현,8696,8306
52,20210730,2호선,충정로(경기대입구),8489,8756
53,20210730,2호선,용답,2283,2115
54,20210730,2호선,신답,1323,1559
55,20210730,2호선,신설동,2851,2788
56,20210730,2호선,도림천,931,923
57,20210730,2호선,양천구청,5410,5782
58,20210730,2호선,신정네거리,8705,9125
59,20210730,2호선,용두(동대문구청),2104,2148
60,20210730,3호선,지축,3506,3390
61,20210730,3호선,구파발,17386,16592
62,20210730,3호선,연신내,31675,29996
63,20210730,3호선,불광,13918,14686
64,20210730,3호선,녹번,13084,11838
65,20210730,3호선,홍제,14629,13682
66,20210730,3호선,무악재,3321,3329
67,20210730,3호선,독립문,5759,5684
68,20210730,3호선,경복궁(정부서울청사),15926,15328
69,20210730,3호선,안국,15167,15398
