,use_dt,line_num,sub_sta_nm,ride_pasgr_num,alight_pasgr_num
0,20210715,1호선,서울역,32732,31265
1,20210715,1호선,동묘앞,6369,6663
2,20210715,1호선,시청,17960,17853
3,20210715,1호선,종각,27566,26809
4,20210715,1호선,종로3가,20732,19294
5,20210715,1호선,종로5가,18759,18496
6,20210715,1호선,동대문,9526,8830
7,20210715,1호선,신설동,12262,12064
8,20210715,1호선,제기동,13825,13935
9,20210715,1호선,청량리(서울시립대입구),16469,16582
10,20210715,2호선,시청,18923,18529
11,20210715,2호선,을지로입구,31496,32095
12,20210715,2호선,을지로3가,18077,17924
13,20210715,2호선,을지로4가,10820,10503
14,20210715,2호선,동대문역사문화공원(DDP),9157,10277
15,20210715,2호선,신당,11624,11871
16,20210715,2호선,상왕십리,12114,11734
17,20210715,2호선,왕십리(성동구청),12596,10374
18,20210715,2호선,한양대,5747,5737
19,20210715,2호선,뚝섬,18242,19852
20,20210715,2호선,성수,30936,33764
21,20210715,2호선,건대입구,26435,28064
22,20210715,2호선,구의(광진구청),20326,20061
23,20210715,2호선,강변(동서울터미널),24285,23989
24,20210715,2호선,잠실나루,11972,11746
25,20210715,2호선,잠실(송파구청),49148,49212
26,20210715,2호선,잠실새내,16966,16888
27,20210715,2호선,종합운동장,5644,5990
28,20210715,2호선,삼성(무역센터),39354,39310
29,20210715,2호선,선릉,48280,43137
30,20210715,2호선,역삼,43647,47853
31,20210715,2호선,강남,68355,66644
32,20210715,2호선,교대(법원.검찰청),28933,32451
33,20210715,2호선,서초,18493,18159
34,20210715,2호선,방배,13590,14267
35,20210715,2호선,사당,28854,31023
36,20210715,2호선,낙성대(강감찬),23379,22757
37,20210715,2호선,서울대입구(관악구청),39919,39098
38,20210715,2호선,봉천,20820,19400
39,20210715,2호선,신림,54157,52712
40,20210715,2호선,신대방,22975,22201
41,20210715,2호선,구로디지털단지,52135,53093
42,20210715,2호선,대림(구로구청),20653,21222
43,20210715,2호선,신도림,40668,39471
44,20210715,2호선,문래,18518,18851
45,20210715,2호선,영등포구청,20524,20694
46,20210715,2호선,당산,15459,17879
47,20210715,2호선,합정,25122,25498
48,20210715,2호선,홍대입구,37533,38176
49,20210715,2호선,신촌,26173,26727
50,20210715,2호선,이대,10120,10615
51,20210715,2호선,아현,8571,8312
52,20210715,2호선,충정로(경기대입구),8624,9016
53,20210715,2호선,용답,2250,2186
54,20210715,2호선,신답,1429,1656
55,20210715,2호선,신설동,2849,2773
56,20210715,2호선,도림천,1217,1226
57,20210715,2호선,양천구청,5667,6116
58,20210715,2호선,신정네거리,8670,9100
59,20210715,2호선,용두(동대문구청),2001,2135
60,20210715,3호선,지축,3673,3575
61,20210715,3호선,구파발,17925,17017
62,20210715,3호선,연신내,32015,30373
63,20210715,3호선,불광,14160,15190
64,20210715,3호선,녹번,13203,12179
65,20210715,3호선,홍제,14556,13948
66,20210715,3호선,무악재,3380,3428
67,20210715,3호선,독립문,5732,5848
68,20210715,3호선,경복궁(정부서울청사),15328,14899
69,20210715,3호선,안국,15067,15287
70,20210715,3호선,종로3가,8853,9856
71,20210715,3호선,을지로3가,8678,8893
72,20210715,3호선,동대입구,5989,6160
73,20210715,3호선,약수,10941,10579
74,20210715,3호선,금호,6806,6442
75,20210715,3호선,옥수,7343,7775
76,20210715,3호선,압구정,26368,27961
77,20210715,3호선,신사,24141,25377
78,20210715,3호선,잠원,3966,3901
79,20210715,3호선,고속터미널,28374,27939
80,20210715,3호선,교대(법원.검찰청),12091,7856
81,20210715,3호선,남부터미널(예술의전당),23632,24746
82,20210715,3호선,양재(서초구청),33078,35527
83,20210715,3호선,매봉,11202,10693
84,20210715,3호선,도곡,4456,4507
85,20210715,3호선,대치,9249,9274
86,20210715,3호선,학여울,1411,1445
87,20210715,3호선,대청,8689,7867
88,20210715,3호선,일원,8633,8496
89,20210715,3호선,수서,13521,13953
90,20210715,3호선,가락시장,7504,7353
91,20210715,3호선,경찰병원,6466,6514
92,20210715,3호선,오금,5455,4849
93,20210715,4호선,수유(강북구청),29401,29277
94,20210715,4호선,미아(서울사이버대학),12726,12562
95,20210715,4호선,미아사거리,23455,22992
96,20210715,4호선,길음,16973,16370
97,20210715,4호선,성신여대입구(돈암),16258,15639
98,20210715,4호선,한성대입구(삼선교),11116,10912
99,20210715,4호선,혜화,25595,25215
100,20210715,4호선,동대문,17561,17992
101,20210715,4호선,동대문역사문화공원(DDP),12167,11245
102,20210715,4호선,충무로,22560,23454
103,20210715,4호선,명동,13433,13846
104,20210715,4호선,회현(남대문시장),19260,20120
105,20210715,4호선,서울역,8526,11090
106,20210715,4호선,숙대입구(갈월),10378,10137
107,20210715,4호선,삼각지,4189,4467
108,20210715,4호선,신용산,12596,13281
109,20210715,4호선,이촌(국립중앙박물관),5718,6392
110,20210715,4호선,동작(현충원),1885,1998
111,20210715,4호선,총신대입구(이수),15694,16951
112,20210715,4호선,사당,19342,16038
113,20210715,4호선,남태령,913,801
114,20210715,4호선,당고개,11215,10188
115,20210715,4호선,상계,16607,15476
116,20210715,4호선,노원,15711,17512
117,20210715,4호선,창동,21689,23064
118,20210715,4호선,쌍문,25622,23785
119,20210715,5호선,방화,5714,5533
120,20210715,5호선,개화산,4710,4469
121,20210715,5호선,김포공항,6396,6071
122,20210715,5호선,송정,5656,5242
123,20210715,5호선,마곡,9129,9029
124,20210715,5호선,발산,16468,16829
125,20210715,5호선,우장산,11626,11607
126,20210715,5호선,화곡,24442,22914
127,20210715,5호선,까치산,25263,24408
128,20210715,5호선,신정(은행정),12157,9825
129,20210715,5호선,목동,14226,15843
130,20210715,5호선,오목교(목동운동장앞),18460,19945
131,20210715,5호선,양평,6480,6393
132,20210715,5호선,영등포구청,3459,3481
