,use_dt,line_num,sub_sta_nm,ride_pasgr_num,alight_pasgr_num
0,20210713,1호선,서울역,32702,31105
1,20210713,1호선,동묘앞,7018,7336
2,20210713,1호선,시청,18642,18376
3,20210713,1호선,종각,28023,27513
4,20210713,1호선,종로3가,21410,19989
5,20210713,1호선,종로5가,19514,19220
6,20210713,1호선,동대문,9655,9111
7,20210713,1호선,신설동,12432,12277
8,20210713,1호선,제기동,14251,14462
9,20210713,1호선,청량리(서울시립대입구),17067,17049
10,20210713,2호선,시청,19702,19349
11,20210713,2호선,을지로입구,32184,32923
12,20210713,2호선,을지로3가,18412,18153
13,20210713,2호선,을지로4가,11436,11164
14,20210713,2호선,동대문역사문화공원(DDP),9549,10580
15,20210713,2호선,신당,11942,12360
16,20210713,2호선,상왕십리,12217,12014
17,20210713,2호선,왕십리(성동구청),12659,10348
18,20210713,2호선,한양대,5428,5640
19,20210713,2호선,뚝섬,18908,20401
20,20210713,2호선,성수,32092,34970
21,20210713,2호선,건대입구,26864,28589
22,20210713,2호선,구의(광진구청),20798,20595
23,20210713,2호선,강변(동서울터미널),24176,23534
24,20210713,2호선,잠실나루,12707,12377
25,20210713,2호선,잠실(송파구청),51509,51505
26,20210713,2호선,잠실새내,17406,17096
27,20210713,2호선,종합운동장,5770,6204
28,20210713,2호선,삼성(무역센터),38940,39026
29,20210713,2호선,선릉,49118,43713
30,20210713,2호선,역삼,44632,49037
31,20210713,2호선,강남,70495,68959
32,20210713,2호선,교대(법원.검찰청),30060,33720
33,20210713,2호선,서초,18800,18323
34,20210713,2호선,방배,13884,14575
35,20210713,2호선,사당,29330,31599
36,20210713,2호선,낙성대(강감찬),23625,23236
37,20210713,2호선,서울대입구(관악구청),40665,40003
38,20210713,2호선,봉천,21457,19950
39,20210713,2호선,신림,55173,53679
40,20210713,2호선,신대방,23392,22952
41,20210713,2호선,구로디지털단지,53706,54193
42,20210713,2호선,대림(구로구청),21492,22055
43,20210713,2호선,신도림,40864,39586
44,20210713,2호선,문래,18723,19184
45,20210713,2호선,영등포구청,20775,20870
46,20210713,2호선,당산,15950,18520
47,20210713,2호선,합정,24817,25429
48,20210713,2호선,홍대입구,36615,37360
49,20210713,2호선,신촌,26863,27609
50,20210713,2호선,이대,10207,10722
51,20210713,2호선,아현,9149,8697
52,20210713,2호선,충정로(경기대입구),8585,9050
53,20210713,2호선,용답,2310,2228
54,20210713,2호선,신답,1431,1694
55,20210713,2호선,신설동,2597,2632
56,20210713,2호선,도림천,1349,1370
57,20210713,2호선,양천구청,5834,6300
58,20210713,2호선,신정네거리,9046,9464
59,20210713,2호선,용두(동대문구청),2088,2193
60,20210713,3호선,지축,3797,3728
61,20210713,3호선,구파발,18081,17226
62,20210713,3호선,연신내,32639,30918
63,20210713,3호선,불광,14266,15297
64,20210713,3호선,녹번,13562,12548
65,20210713,3호선,홍제,14931,14147
66,20210713,3호선,무악재,3392,3485
67,20210713,3호선,독립문,6021,6093
68,20210713,3호선,경복궁(정부서울청사),15698,15233
69,20210713,3호선,안국,15517,15895
70,20210713,3호선,종로3가,9000,10007
71,20210713,3호선,을지로3가,8986,9196
72,20210713,3호선,충무로,2,0
73,20210713,3호선,동대입구,6074,6227
74,20210713,3호선,약수,11180,10964
75,20210713,3호선,금호,7062,6727
76,20210713,3호선,옥수,7647,8018
77,20210713,3호선,압구정,27834,29266
78,20210713,3호선,신사,25373,26798
79,20210713,3호선,잠원,4059,3986
80,20210713,3호선,고속터미널,29156,27860
81,20210713,3호선,교대(법원.검찰청),12349,8017
82,20210713,3호선,남부터미널(예술의전당),24315,24980
83,20210713,3호선,양재(서초구청),33457,36379
84,20210713,3호선,매봉,11596,11032
85,20210713,3호선,도곡,4693,4796
86,20210713,3호선,대치,9760,9829
87,20210713,3호선,학여울,1513,1553
88,20210713,3호선,대청,9326,8444
89,20210713,3호선,일원,8925,8814
90,20210713,3호선,수서,13832,14258
91,20210713,3호선,가락시장,7750,7591
92,20210713,3호선,경찰병원,6663,6634
93,20210713,3호선,오금,5673,5046
94,20210713,4호선,수유(강북구청),30121,29998
95,20210713,4호선,미아(서울사이버대학),13628,13323
96,20210713,4호선,미아사거리,24352,23825
97,20210713,4호선,길음,17205,16809
98,20210713,4호선,성신여대입구(돈암),16822,15994
99,20210713,4호선,한성대입구(삼선교),11408,10976
100,20210713,4호선,혜화,25633,25505
101,20210713,4호선,동대문,18099,18493
102,20210713,4호선,동대문역사문화공원(DDP),12570,11544
103,20210713,4호선,충무로,22990,23812
104,20210713,4호선,명동,14111,14322
105,20210713,4호선,회현(남대문시장),20089,21015
106,20210713,4호선,서울역,8717,11119
107,20210713,4호선,숙대입구(갈월),10629,10606
108,20210713,4호선,삼각지,4322,4670
109,20210713,4호선,신용산,12686,13554
110,20210713,4호선,이촌(국립중앙박물관),6025,6718
111,20210713,4호선,동작(현충원),1983,2123
112,20210713,4호선,총신대입구(이수),16440,17785
113,20210713,4호선,사당,19533,16352
114,20210713,4호선,남태령,997,815
115,20210713,4호선,당고개,11588,10640
116,20210713,4호선,상계,17299,16274
117,20210713,4호선,노원,16236,18119
118,20210713,4호선,창동,22395,23697
119,20210713,4호선,쌍문,26423,24615
120,20210713,5호선,방화,5907,5788
121,20210713,5호선,개화산,4740,4512
122,20210713,5호선,김포공항,6153,5994
123,20210713,5호선,송정,5759,5354
124,20210713,5호선,마곡,9310,9307
125,20210713,5호선,발산,16982,17142
126,20210713,5호선,우장산,11986,12006
127,20210713,5호선,화곡,25003,23532
128,20210713,5호선,까치산,25834,25076
129,20210713,5호선,신정(은행정),12510,10092
130,20210713,5호선,목동,14803,16375
131,20210713,5호선,오목교(목동운동장앞),18799,20342
132,20210713,5호선,양평,6683,6625
133,20210713,5호선,영등포구청,3549,3601
134,20210713,5호선,영등포시장,8449,8669
135,20210713,5호선,신길,3539,3850
136,20210713,5호선,여의도,22762,23544
137,20210713,5호선,여의나루,7365,7763
138,20210713,5호선,마포,12295,12556
139,20210713,5호선,공덕,12011,12839
140,20210713,5호선,애오개,6198,6294
141,20210713,5호선,충정로(경기대입구),4281,4429
142,20210713,5호선,서대문,17126,17311
143,20210713,5호선,광화문(세종문화회관),25072,26194
144,20210713,5호선,종로3가,9315,9382
145,20210713,5호선,을지로4가,5391,5484
146,20210713,5호선,동대문역사문화공원(DDP),2505,2884
147,20210713,5호선,청구,3669,3325
148,20210713,5호선,신금호,5511,5846
149,20210713,5호선,행당,7108,6327
150,20210713,5호선,왕십리(성동구청),4116,4335
151,20210713,5호선,마장,4711,4327
152,20210713,5호선,답십리,14239,13038
153,20210713,5호선,장한평,16957,16637
154,20210713,5호선,군자(능동),9784,10548
155,20210713,5호선,아차산(어린이대공원후문),12309,12146
156,20210713,5호선,광나루(장신대),11395,10360
157,20210713,5호선,천호(풍납토성),15883,15606
158,20210713,5호선,강동,16508,15964
159,20210713,5호선,길동,7030,7358
160,20210713,5호선,굽은다리(강동구민회관앞),8678,8269
161,20210713,5호선,명일,7406,7623
162,20210713,5호선,고덕,8415,8468
163,20210713,5호선,상일동,13804,12691
164,20210713,5호선,둔촌동,7605,7622
165,20210713,5호선,올림픽공원(한국체대),3779,3287
166,20210713,5호선,방이,6074,6260
167,20210713,5호선,오금,3323,3295
168,20210713,5호선,개롱,5905,6105
169,20210713,5호선,거여,7621,7352
170,20210713,5호선,마천,5798,5680
171,20210713,5호선,강일,2851,2941
172,20210713,5호선,미사,12939,13039
173,20210713,5호선,하남풍산,3532,3596
174,20210713,5호선,하남시청(덕풍·신장),4703,4685
175,20210713,5호선,하남검단산,4156,4065
176,20210713,6호선,응암,15571,15681
177,20210713,6호선,역촌,3542,4062
178,20210713,6호선,불광,3785,3729
179,20210713,6호선,독바위,2513,2682
180,20210713,6호선,연신내,10,0
181,20210713,6호선,구산,6686,5168
182,20210713,6호선,새절(신사),11393,10561
183,20210713,6호선,증산(명지대앞),8852,8784
184,20210713,6호선,디지털미디어시티,12116,13266
185,20210713,6호선,월드컵경기장(성산),3984,4167
186,20210713,6호선,마포구청,12677,11654
187,20210713,6호선,망원,11832,12764
188,20210713,6호선,합정,10202,10104
189,20210713,6호선,상수,6205,6664
190,20210713,6호선,광흥창(서강),7765,7471
191,20210713,6호선,대흥(서강대앞),6960,7374
192,20210713,6호선,공덕,15734,15023
193,20210713,6호선,효창공원앞,6121,5492
194,20210713,6호선,삼각지,5074,4503
195,20210713,6호선,녹사평(용산구청),3857,3873
196,20210713,6호선,이태원,6799,6983
197,20210713,6호선,한강진,6266,7058
198,20210713,6호선,버티고개,1659,1790
199,20210713,6호선,약수,3204,3195
200,20210713,6호선,청구,3497,3793
201,20210713,6호선,신당,7133,7514
202,20210713,6호선,동묘앞,7184,7396
203,20210713,6호선,창신,3110,2500
204,20210713,6호선,보문,6357,6011
205,20210713,6호선,안암(고대병원앞),8541,8290
206,20210713,6호선,고려대(종암),6614,6372
207,20210713,6호선,월곡(동덕여대),9992,10081
208,20210713,6호선,상월곡(한국과학기술연구원),5570,5039
209,20210713,6호선,돌곶이,7944,7539
210,20210713,6호선,석계,10621,10948
211,20210713,6호선,태릉입구,4696,5226
212,20210713,6호선,화랑대(서울여대입구),9946,7788
213,20210713,6호선,봉화산(서울의료원),8149,7661
214,20210713,7호선,장암,2111,847
215,20210713,7호선,도봉산,8231,9701
216,20210713,7호선,수락산,11594,11627
217,20210713,7호선,마들,11460,10993
218,20210713,7호선,노원,17561,18728
219,20210713,7호선,중계,12636,11596
220,20210713,7호선,하계,15545,14865
221,20210713,7호선,공릉(서울과학기술대),10225,10221
222,20210713,7호선,태릉입구,7298,6939
223,20210713,7호선,먹골,9076,9059
224,20210713,7호선,중화,10043,9867
225,20210713,7호선,상봉(시외버스터미널),14949,14142
226,20210713,7호선,면목,13869,13756
227,20210713,7호선,사가정,14764,14741
228,20210713,7호선,용마산(용마폭포공원),5431,5262
229,20210713,7호선,중곡,9129,8543
230,20210713,7호선,군자(능동),12984,10705
231,20210713,7호선,어린이대공원(세종대),10312,10073
232,20210713,7호선,건대입구,10023,10168
233,20210713,7호선,뚝섬유원지,6808,6768
234,20210713,7호선,청담,17196,18701
235,20210713,7호선,강남구청,14382,15840
236,20210713,7호선,학동,22627,23506
237,20210713,7호선,논현,18590,19935
238,20210713,7호선,반포,5001,4827
239,20210713,7호선,고속터미널,12607,11028
240,20210713,7호선,내방,13148,13331
241,20210713,7호선,이수,13566,13295
242,20210713,7호선,남성,9930,9295
243,20210713,7호선,숭실대입구(살피재),10181,10348
244,20210713,7호선,상도,9314,9042
245,20210713,7호선,장승배기,8666,8428
246,20210713,7호선,신대방삼거리,14680,14389
247,20210713,7호선,보라매,8550,8562
248,20210713,7호선,신풍,10614,10087
249,20210713,7호선,대림(구로구청),7003,6974
250,20210713,7호선,남구로,15062,15780
251,20210713,7호선,가산디지털단지,43321,43206
252,20210713,7호선,철산,18746,19199
253,20210713,7호선,광명사거리,19911,19731
254,20210713,7호선,천왕,10250,9947
255,20210713,7호선,온수(성공회대입구),9570,8704
256,20210713,7호선,까치울,6884,6753
257,20210713,7호선,부천종합운동장,4615,3986
258,20210713,7호선,춘의,9293,9242
259,20210713,7호선,신중동,12956,12917
260,20210713,7호선,부천시청,11634,11584
261,20210713,7호선,상동,11687,12267
262,20210713,7호선,삼산체육관,4745,4218
263,20210713,7호선,굴포천,8140,8725
264,20210713,7호선,부평구청,6931,6186
265,20210713,8호선,암사,16859,15114
266,20210713,8호선,천호(풍납토성),13048,14830
267,20210713,8호선,강동구청,9313,9791
268,20210713,8호선,몽촌토성(평화의문),5102,5178
269,20210713,8호선,잠실(송파구청),10869,12783
270,20210713,8호선,석촌,6749,7603
271,20210713,8호선,송파,6598,6670
272,20210713,8호선,가락시장,6703,7406
273,20210713,8호선,문정,20052,21008
274,20210713,8호선,장지,15007,14621
275,20210713,8호선,복정,9498,8432
276,20210713,8호선,산성,5005,5169
277,20210713,8호선,남한산성입구(성남법원.검찰청),12023,10874
278,20210713,8호선,단대오거리,9410,9124
279,20210713,8호선,신흥,3907,4266
280,20210713,8호선,수진,4542,4207
281,20210713,8호선,모란,3635,2801
282,20210713,9호선,개화,2480,1751
283,20210713,9호선,김포공항,6191,9387
284,20210713,9호선,공항시장,2608,2846
285,20210713,9호선,신방화,5920,5831
286,20210713,9호선,마곡나루(서울식물원),9794,9854
287,20210713,9호선,양천향교,7976,8407
288,20210713,9호선,가양,17745,17471
289,20210713,9호선,증미,6651,6705
290,20210713,9호선,등촌,9940,9924
291,20210713,9호선,염창,14729,14514
292,20210713,9호선,신목동,3322,3047
293,20210713,9호선,선유도,7392,7182
294,20210713,9호선,당산,14991,15083
295,20210713,9호선,국회의사당,13054,13364
296,20210713,9호선,여의도,20780,19643
297,20210713,9호선,샛강,4890,5173
298,20210713,9호선,노량진,22931,22265
299,20210713,9호선,노들,3791,3280
300,20210713,9호선,흑석(중앙대입구),6632,6991
301,20210713,9호선,동작(현충원),1558,1229
302,20210713,9호선,구반포,2242,2378
303,20210713,9호선,신반포,2802,2766
304,20210713,9호선,고속터미널,9141,11391
305,20210713,9호선,사평,2966,2913
306,20210713,9호선,신논현,26028,25699
307,20210713,9호선2~3단계,언주,9345,9548
308,20210713,9호선2~3단계,선정릉,8596,9023
309,20210713,9호선2~3단계,삼성중앙,5734,6022
310,20210713,9호선2~3단계,봉은사,12144,12250
311,20210713,9호선2~3단계,종합운동장,3381,3487
312,20210713,9호선2~3단계,삼전,6096,5938
313,20210713,9호선2~3단계,석촌고분,5235,5367
314,20210713,9호선2~3단계,석촌,6974,6202
315,20210713,9호선2~3단계,송파나루,3981,4332
316,20210713,9호선2~3단계,한성백제,2204,2044
317,20210713,9호선2~3단계,올림픽공원(한국체대),4863,4720
318,20210713,9호선2~3단계,둔촌오륜,1169,1023
319,20210713,9호선2~3단계,중앙보훈병원,9463,8582
320,20210713,경강선,판교,3920,3800
321,20210713,경강선,이매,971,892
322,20210713,경강선,삼동,2134,1953
323,20210713,경강선,경기광주,6136,6001
324,20210713,경강선,초월,2584,2517
325,20210713,경강선,곤지암,1749,1779
326,20210713,경강선,신둔도예촌,1107,1074
327,20210713,경강선,이천,2074,2220
328,20210713,경강선,부발,1470,1451
329,20210713,경강선,세종대왕릉,277,250
330,20210713,경강선,여주,1582,1630
331,20210713,경부선,서울역,3637,1319
332,20210713,경부선,남영,8054,8582
333,20210713,경부선,용산,25788,26062
334,20210713,경부선,노량진,7088,7062
335,20210713,경부선,대방,11334,11649
336,20210713,경부선,영등포,29568,30072
337,20210713,경부선,신도림,3704,3753
338,20210713,경부선,신길,8124,6800
339,20210713,경부선,구로,17361,17530
340,20210713,경부선,가산디지털단지,16241,19107
341,20210713,경부선,금천구청,10496,10446
342,20210713,경부선,석수,8730,7864
343,20210713,경부선,관악,6307,6001
344,20210713,경부선,안양,18022,18065
345,20210713,경부선,명학,8424,8361
346,20210713,경부선,금정,23146,23597
347,20210713,경부선,군포,7247,7188
348,20210713,경부선,의왕,7931,7955
349,20210713,경부선,성균관대,11701,11762
350,20210713,경부선,화서,6473,6234
351,20210713,경부선,수원,26461,27814
352,20210713,경부선,독산,15943,16727
353,20210713,경부선,세류,2644,2446
354,20210713,경부선,병점,11692,11662
355,20210713,경부선,세마,2308,2145
356,20210713,경부선,오산대,2707,2546
357,20210713,경부선,오산,8099,8152
358,20210713,경부선,진위,1465,1308
359,20210713,경부선,송탄,3483,3270
360,20210713,경부선,서정리,5030,4835
361,20210713,경부선,평택지제,2501,2428
362,20210713,경부선,평택,9319,9186
363,20210713,경부선,성환,2707,2711
364,20210713,경부선,직산,679,691
365,20210713,경부선,두정,4036,4187
366,20210713,경부선,천안,4182,4263
367,20210713,경부선,당정,5343,5128
368,20210713,경부선,서동탄,1335,1133
369,20210713,경부선,광명,2579,2313
370,20210713,경원선,이촌(국립중앙박물관),3223,2519
371,20210713,경원선,서빙고,1690,1570
372,20210713,경원선,한남,3759,3555
373,20210713,경원선,옥수,46,35
374,20210713,경원선,응봉,1582,1336
375,20210713,경원선,왕십리(성동구청),11297,12944
376,20210713,경원선,청량리(서울시립대입구),12128,13008
377,20210713,경원선,외대앞,6009,5997
378,20210713,경원선,신이문,7516,7066
379,20210713,경원선,석계,6895,7933
380,20210713,경원선,광운대,6837,6447
381,20210713,경원선,월계,5450,5280
382,20210713,경원선,녹천,4339,3646
383,20210713,경원선,방학,8580,8394
384,20210713,경원선,도봉,5432,5322
385,20210713,경원선,도봉산,7217,4513
386,20210713,경원선,망월사,6364,6626
387,20210713,경원선,회룡,11033,10842
388,20210713,경원선,의정부,15608,15963
389,20210713,경원선,가능,5846,5708
390,20210713,경원선,녹양,4127,3936
391,20210713,경원선,양주,6746,6357
392,20210713,경원선,덕계,2631,2366
393,20210713,경원선,덕정,4636,4491
394,20210713,경원선,지행,5430,5479
395,20210713,경원선,동두천중앙,2717,2650
396,20210713,경원선,보산,1256,1137
397,20210713,경원선,동두천,1855,2079
398,20210713,경원선,소요산,2786,2473
399,20210713,경의선,서울역,3675,4449
400,20210713,경의선,신촌,758,912
401,20210713,경의선,효창공원앞,2560,2957
