,use_dt,line_num,sub_sta_nm,ride_pasgr_num,alight_pasgr_num
0,20210706,1호선,서울역,41637,39262
1,20210706,1호선,동묘앞,8351,8748
2,20210706,1호선,시청,21846,22157
3,20210706,1호선,종각,36172,35754
4,20210706,1호선,종로3가,26562,24561
5,20210706,1호선,종로5가,22779,22795
6,20210706,1호선,동대문,11251,10653
7,20210706,1호선,신설동,14015,13653
8,20210706,1호선,제기동,17473,18086
9,20210706,1호선,청량리(서울시립대입구),19938,19934
10,20210706,2호선,시청,23841,22981
11,20210706,2호선,을지로입구,38731,40252
12,20210706,2호선,을지로3가,22640,22461
13,20210706,2호선,을지로4가,13310,12840
14,20210706,2호선,동대문역사문화공원(DDP),12173,13269
15,20210706,2호선,신당,13765,14266
16,20210706,2호선,상왕십리,14325,14066
17,20210706,2호선,왕십리(성동구청),15529,12745
18,20210706,2호선,한양대,6988,7495
19,20210706,2호선,뚝섬,22620,24487
20,20210706,2호선,성수,37261,40825
21,20210706,2호선,건대입구,34019,36549
22,20210706,2호선,구의(광진구청),23825,23577
23,20210706,2호선,강변(동서울터미널),29687,28388
24,20210706,2호선,잠실나루,15214,14816
25,20210706,2호선,잠실(송파구청),66533,66944
26,20210706,2호선,잠실새내,21480,21531
27,20210706,2호선,종합운동장,8550,8929
28,20210706,2호선,삼성(무역센터),52541,53748
29,20210706,2호선,선릉,59405,52928
30,20210706,2호선,역삼,53284,59402
31,20210706,2호선,강남,91372,89661
32,20210706,2호선,교대(법원.검찰청),35775,40296
33,20210706,2호선,서초,22732,22134
34,20210706,2호선,방배,16794,17513
35,20210706,2호선,사당,36155,39487
36,20210706,2호선,낙성대(강감찬),28089,27411
37,20210706,2호선,서울대입구(관악구청),48070,47517
38,20210706,2호선,봉천,24732,22812
39,20210706,2호선,신림,63372,61686
40,20210706,2호선,신대방,26995,25945
41,20210706,2호선,구로디지털단지,63063,63698
42,20210706,2호선,대림(구로구청),24655,25102
43,20210706,2호선,신도림,49317,48012
44,20210706,2호선,문래,22237,22881
45,20210706,2호선,영등포구청,24127,24224
46,20210706,2호선,당산,19505,22481
47,20210706,2호선,합정,30484,31900
48,20210706,2호선,홍대입구,48048,49222
49,20210706,2호선,신촌,33159,34209
50,20210706,2호선,이대,12436,13155
51,20210706,2호선,아현,10690,10237
52,20210706,2호선,충정로(경기대입구),10422,10846
53,20210706,2호선,용답,2644,2621
54,20210706,2호선,신답,1727,1955
55,20210706,2호선,신설동,3019,3063
56,20210706,2호선,도림천,1546,1612
57,20210706,2호선,양천구청,7018,7416
58,20210706,2호선,신정네거리,10555,10907
59,20210706,2호선,용두(동대문구청),2394,2470
60,20210706,3호선,지축,4414,4288
61,20210706,3호선,구파발,21374,20390
62,20210706,3호선,연신내,37948,35689
63,20210706,3호선,불광,16826,17892
64,20210706,3호선,녹번,15657,14437
65,20210706,3호선,홍제,17769,16666
66,20210706,3호선,무악재,4029,4075
67,20210706,3호선,독립문,7562,7562
68,20210706,3호선,경복궁(정부서울청사),20348,19811
69,20210706,3호선,안국,20391,21386
70,20210706,3호선,종로3가,10369,11748
71,20210706,3호선,을지로3가,10771,11181
72,20210706,3호선,동대입구,7275,7661
73,20210706,3호선,약수,13392,13025
74,20210706,3호선,금호,8336,7843
75,20210706,3호선,옥수,9392,9814
76,20210706,3호선,압구정,32809,34703
77,20210706,3호선,신사,30749,32418
78,20210706,3호선,잠원,4950,4862
79,20210706,3호선,고속터미널,37468,35675
80,20210706,3호선,교대(법원.검찰청),14792,9488
81,20210706,3호선,남부터미널(예술의전당),28630,29567
82,20210706,3호선,양재(서초구청),40416,43962
83,20210706,3호선,매봉,13315,12679
84,20210706,3호선,도곡,5598,5814
85,20210706,3호선,대치,10933,11047
86,20210706,3호선,학여울,1778,1838
87,20210706,3호선,대청,10461,9538
88,20210706,3호선,일원,10775,10500
89,20210706,3호선,수서,17035,17270
90,20210706,3호선,가락시장,9126,8919
91,20210706,3호선,경찰병원,7684,7805
92,20210706,3호선,오금,6311,5722
93,20210706,4호선,수유(강북구청),33955,33738
94,20210706,4호선,미아(서울사이버대학),14999,14535
95,20210706,4호선,미아사거리,28183,27369
96,20210706,4호선,길음,20307,19936
97,20210706,4호선,성신여대입구(돈암),20245,19322
98,20210706,4호선,한성대입구(삼선교),13701,13126
99,20210706,4호선,혜화,31500,31527
100,20210706,4호선,동대문,21366,21909
101,20210706,4호선,동대문역사문화공원(DDP),14739,13668
102,20210706,4호선,충무로,26203,27285
103,20210706,4호선,명동,17432,18114
104,20210706,4호선,회현(남대문시장),24518,26048
105,20210706,4호선,서울역,11013,14780
106,20210706,4호선,숙대입구(갈월),13091,12803
107,20210706,4호선,삼각지,5182,5589
108,20210706,4호선,신용산,16282,17503
109,20210706,4호선,이촌(국립중앙박물관),7488,8447
110,20210706,4호선,동작(현충원),2510,2686
111,20210706,4호선,총신대입구(이수),19338,20882
112,20210706,4호선,사당,24224,20411
113,20210706,4호선,남태령,1289,1117
114,20210706,4호선,당고개,13198,12003
115,20210706,4호선,상계,19826,18388
116,20210706,4호선,노원,19742,22085
117,20210706,4호선,창동,26150,27722
118,20210706,4호선,쌍문,30403,27787
119,20210706,5호선,방화,7080,6772
120,20210706,5호선,개화산,5607,5345
121,20210706,5호선,김포공항,7037,6596
122,20210706,5호선,송정,6625,6164
123,20210706,5호선,마곡,10664,10694
124,20210706,5호선,발산,20797,20984
125,20210706,5호선,우장산,14974,14604
126,20210706,5호선,화곡,28869,27006
127,20210706,5호선,까치산,29203,28199
128,20210706,5호선,신정(은행정),14255,11462
129,20210706,5호선,목동,17333,19081
130,20210706,5호선,오목교(목동운동장앞),22547,24560
131,20210706,5호선,양평,7770,7583
132,20210706,5호선,영등포구청,4014,4192
133,20210706,5호선,영등포시장,9856,10079
134,20210706,5호선,신길,4116,4447
135,20210706,5호선,여의도,28449,30169
136,20210706,5호선,여의나루,11899,12820
137,20210706,5호선,마포,14673,15168
138,20210706,5호선,공덕,14968,16019
139,20210706,5호선,애오개,7110,7282
140,20210706,5호선,충정로(경기대입구),5100,5242
141,20210706,5호선,서대문,20326,20660
142,20210706,5호선,광화문(세종문화회관),31900,33735
143,20210706,5호선,종로3가,12724,12677
144,20210706,5호선,을지로4가,6284,6562
145,20210706,5호선,동대문역사문화공원(DDP),2955,3485
146,20210706,5호선,청구,4105,3838
147,20210706,5호선,신금호,6661,6864
148,20210706,5호선,행당,8455,7481
149,20210706,5호선,왕십리(성동구청),4712,5167
150,20210706,5호선,마장,5596,5121
151,20210706,5호선,답십리,16100,14868
152,20210706,5호선,장한평,19033,18808
153,20210706,5호선,군자(능동),11420,12344
154,20210706,5호선,아차산(어린이대공원후문),14822,14288
155,20210706,5호선,광나루(장신대),13263,12067
156,20210706,5호선,천호(풍납토성),18409,18148
157,20210706,5호선,강동,18913,18288
158,20210706,5호선,길동,8181,8464
159,20210706,5호선,굽은다리(강동구민회관앞),9816,9307
160,20210706,5호선,명일,8792,9206
161,20210706,5호선,고덕,10076,9843
162,20210706,5호선,상일동,16396,14733
163,20210706,5호선,둔촌동,8838,8771
164,20210706,5호선,올림픽공원(한국체대),4442,3932
165,20210706,5호선,방이,7103,7255
166,20210706,5호선,오금,4014,4013
167,20210706,5호선,개롱,6750,7121
168,20210706,5호선,거여,8828,8499
169,20210706,5호선,마천,6629,6598
170,20210706,5호선,강일,3410,3524
171,20210706,5호선,미사,15167,15106
172,20210706,5호선,하남풍산,4165,4090
173,20210706,5호선,하남시청(덕풍·신장),5273,5300
174,20210706,5호선,하남검단산,5055,4923
175,20210706,6호선,응암,18016,17860
176,20210706,6호선,역촌,3886,4509
177,20210706,6호선,불광,4395,4454
178,20210706,6호선,독바위,2887,3034
179,20210706,6호선,연신내,2,0
180,20210706,6호선,구산,7914,5909
181,20210706,6호선,새절(신사),13087,12121
182,20210706,6호선,증산(명지대앞),10192,10125
183,20210706,6호선,디지털미디어시티,14273,15659
184,20210706,6호선,월드컵경기장(성산),4641,4907
185,20210706,6호선,마포구청,14706,13173
186,20210706,6호선,망원,14038,14982
187,20210706,6호선,합정,13191,12764
188,20210706,6호선,상수,7394,8273
189,20210706,6호선,광흥창(서강),9322,9021
190,20210706,6호선,대흥(서강대앞),8272,8617
191,20210706,6호선,공덕,18953,18260
192,20210706,6호선,효창공원앞,6988,6417
193,20210706,6호선,삼각지,6206,5497
194,20210706,6호선,녹사평(용산구청),4753,4561
195,20210706,6호선,이태원,8561,8793
196,20210706,6호선,한강진,7659,8775
197,20210706,6호선,버티고개,2003,2010
198,20210706,6호선,약수,3777,3714
199,20210706,6호선,청구,3879,4104
200,20210706,6호선,신당,8138,8681
201,20210706,6호선,동묘앞,8026,8088
202,20210706,6호선,창신,3680,2954
203,20210706,6호선,보문,7263,6741
204,20210706,6호선,안암(고대병원앞),9967,10088
205,20210706,6호선,고려대(종암),7583,7303
206,20210706,6호선,월곡(동덕여대),11510,11510
207,20210706,6호선,상월곡(한국과학기술연구원),6375,5749
208,20210706,6호선,돌곶이,9168,8580
209,20210706,6호선,석계,12230,12748
210,20210706,6호선,태릉입구,5421,5992
211,20210706,6호선,화랑대(서울여대입구),11808,9260
212,20210706,6호선,봉화산(서울의료원),9201,8596
213,20210706,6호선,신내,1,0
214,20210706,7호선,장암,2461,921
215,20210706,7호선,도봉산,9336,10931
216,20210706,7호선,수락산,13147,13128
217,20210706,7호선,마들,12992,12225
218,20210706,7호선,노원,20485,21566
219,20210706,7호선,중계,14882,13480
220,20210706,7호선,하계,17924,16796
221,20210706,7호선,공릉(서울과학기술대),11905,12072
222,20210706,7호선,태릉입구,8363,7907
223,20210706,7호선,먹골,10147,10051
224,20210706,7호선,중화,11247,11026
225,20210706,7호선,상봉(시외버스터미널),17266,16528
226,20210706,7호선,면목,15502,15261
227,20210706,7호선,사가정,16754,16632
228,20210706,7호선,용마산(용마폭포공원),6334,6062
229,20210706,7호선,중곡,10226,9436
230,20210706,7호선,군자(능동),14876,12247
231,20210706,7호선,어린이대공원(세종대),12097,11838
232,20210706,7호선,건대입구,11869,12205
233,20210706,7호선,뚝섬유원지,9231,8944
234,20210706,7호선,청담,19860,22107
235,20210706,7호선,강남구청,17187,18820
236,20210706,7호선,학동,25311,26697
237,20210706,7호선,논현,21230,23013
238,20210706,7호선,반포,5864,5645
239,20210706,7호선,고속터미널,14977,13134
240,20210706,7호선,내방,14846,15161
241,20210706,7호선,이수,15849,15536
242,20210706,7호선,남성,11386,10493
243,20210706,7호선,숭실대입구(살피재),11829,12194
244,20210706,7호선,상도,10925,10483
245,20210706,7호선,장승배기,9933,9500
246,20210706,7호선,신대방삼거리,16418,15882
247,20210706,7호선,보라매,9729,9780
248,20210706,7호선,신풍,12016,11522
249,20210706,7호선,대림(구로구청),7893,7870
250,20210706,7호선,남구로,16675,17633
251,20210706,7호선,가산디지털단지,49504,49840
252,20210706,7호선,철산,21845,22310
253,20210706,7호선,광명사거리,22548,22252
254,20210706,7호선,천왕,11919,11414
255,20210706,7호선,온수(성공회대입구),11045,9918
