,use_dt,line_num,sub_sta_nm,ride_pasgr_num,alight_pasgr_num
0,20210702,1호선,서울역,45748,45778
1,20210702,1호선,동묘앞,8546,8871
2,20210702,1호선,시청,21859,22439
3,20210702,1호선,종각,35975,35270
4,20210702,1호선,종로3가,25860,23214
5,20210702,1호선,종로5가,23154,23232
6,20210702,1호선,동대문,11522,10830
7,20210702,1호선,신설동,14142,13723
8,20210702,1호선,제기동,17525,18048
9,20210702,1호선,청량리(서울시립대입구),20868,20891
10,20210702,2호선,시청,23837,23075
11,20210702,2호선,을지로입구,39910,40658
12,20210702,2호선,을지로3가,23390,23931
13,20210702,2호선,을지로4가,13641,13300
14,20210702,2호선,동대문역사문화공원(DDP),12640,14209
15,20210702,2호선,신당,14370,14981
16,20210702,2호선,상왕십리,14793,14272
17,20210702,2호선,왕십리(성동구청),16754,13944
18,20210702,2호선,한양대,7437,7634
19,20210702,2호선,뚝섬,23384,25575
20,20210702,2호선,성수,38356,42235
21,20210702,2호선,건대입구,36656,40351
22,20210702,2호선,구의(광진구청),24191,23608
23,20210702,2호선,강변(동서울터미널),33280,33368
24,20210702,2호선,잠실나루,15026,14487
25,20210702,2호선,잠실(송파구청),71257,71444
26,20210702,2호선,잠실새내,22773,23341
27,20210702,2호선,종합운동장,9857,10672
28,20210702,2호선,삼성(무역센터),56695,57590
29,20210702,2호선,선릉,58820,51735
30,20210702,2호선,역삼,51264,57019
31,20210702,2호선,강남,91383,90085
32,20210702,2호선,교대(법원.검찰청),35469,40241
33,20210702,2호선,서초,22279,21540
34,20210702,2호선,방배,16553,17255
35,20210702,2호선,사당,38295,41660
36,20210702,2호선,낙성대(강감찬),28677,26573
37,20210702,2호선,서울대입구(관악구청),50140,48308
38,20210702,2호선,봉천,25002,22494
39,20210702,2호선,신림,64569,62527
40,20210702,2호선,신대방,27241,25985
41,20210702,2호선,구로디지털단지,63028,62580
42,20210702,2호선,대림(구로구청),24817,25344
43,20210702,2호선,신도림,51271,50594
44,20210702,2호선,문래,22649,23449
45,20210702,2호선,영등포구청,23798,24006
46,20210702,2호선,당산,19559,22764
47,20210702,2호선,합정,32257,34427
48,20210702,2호선,홍대입구,50963,54062
49,20210702,2호선,신촌,34114,35116
50,20210702,2호선,이대,13126,13473
51,20210702,2호선,아현,11152,10482
52,20210702,2호선,충정로(경기대입구),10446,10896
53,20210702,2호선,용답,2765,2683
54,20210702,2호선,신답,1716,1949
55,20210702,2호선,신설동,3322,3209
56,20210702,2호선,도림천,1604,1616
57,20210702,2호선,양천구청,7069,7424
58,20210702,2호선,신정네거리,10712,11085
59,20210702,2호선,용두(동대문구청),2525,2543
60,20210702,3호선,지축,4311,4175
61,20210702,3호선,구파발,21534,20171
62,20210702,3호선,연신내,38875,36634
63,20210702,3호선,불광,17028,18036
64,20210702,3호선,녹번,15837,14197
65,20210702,3호선,홍제,17919,16734
66,20210702,3호선,무악재,4034,3931
67,20210702,3호선,독립문,7620,7442
68,20210702,3호선,경복궁(정부서울청사),20881,20444
69,20210702,3호선,안국,20920,21566
70,20210702,3호선,종로3가,10106,12056
71,20210702,3호선,을지로3가,11128,11801
72,20210702,3호선,충무로,2,0
73,20210702,3호선,동대입구,7272,7676
74,20210702,3호선,약수,13777,13388
75,20210702,3호선,금호,8531,7994
76,20210702,3호선,옥수,9656,9976
77,20210702,3호선,압구정,34367,36549
78,20210702,3호선,신사,32399,34436
79,20210702,3호선,잠원,5260,5057
80,20210702,3호선,고속터미널,44699,47924
81,20210702,3호선,교대(법원.검찰청),15058,9663
82,20210702,3호선,남부터미널(예술의전당),30909,32112
83,20210702,3호선,양재(서초구청),41716,43815
84,20210702,3호선,매봉,13029,12472
85,20210702,3호선,도곡,5931,5969
86,20210702,3호선,대치,10608,10791
87,20210702,3호선,학여울,1795,1852
88,20210702,3호선,대청,10551,9643
89,20210702,3호선,일원,10478,9980
90,20210702,3호선,수서,18713,19103
91,20210702,3호선,가락시장,9739,9562
92,20210702,3호선,경찰병원,7542,7538
93,20210702,3호선,오금,6356,5704
94,20210702,4호선,수유(강북구청),34937,34523
95,20210702,4호선,미아(서울사이버대학),15318,14543
96,20210702,4호선,미아사거리,28799,28088
97,20210702,4호선,길음,20667,19522
98,20210702,4호선,성신여대입구(돈암),20939,19778
99,20210702,4호선,한성대입구(삼선교),14498,13796
100,20210702,4호선,혜화,32133,31783
101,20210702,4호선,동대문,21097,21713
102,20210702,4호선,동대문역사문화공원(DDP),15263,14096
103,20210702,4호선,충무로,26634,27722
104,20210702,4호선,명동,18074,19139
105,20210702,4호선,회현(남대문시장),24615,26248
106,20210702,4호선,서울역,11042,17427
107,20210702,4호선,숙대입구(갈월),13557,13138
108,20210702,4호선,삼각지,5254,6013
109,20210702,4호선,신용산,16990,18124
110,20210702,4호선,이촌(국립중앙박물관),7805,8763
111,20210702,4호선,동작(현충원),2605,2728
112,20210702,4호선,총신대입구(이수),19814,21685
113,20210702,4호선,사당,26133,21832
114,20210702,4호선,남태령,1623,1371
115,20210702,4호선,당고개,13217,12073
116,20210702,4호선,상계,19824,18283
117,20210702,4호선,노원,19801,22323
118,20210702,4호선,창동,26518,27811
119,20210702,4호선,쌍문,30627,27720
120,20210702,5호선,방화,7133,6804
121,20210702,5호선,개화산,5647,5260
122,20210702,5호선,김포공항,8547,8105
123,20210702,5호선,송정,7004,6418
124,20210702,5호선,마곡,10762,10562
125,20210702,5호선,발산,20185,21217
126,20210702,5호선,우장산,14816,14310
127,20210702,5호선,화곡,29187,27069
128,20210702,5호선,까치산,29813,28309
129,20210702,5호선,신정(은행정),14456,11303
130,20210702,5호선,목동,17499,18833
131,20210702,5호선,오목교(목동운동장앞),23263,25347
132,20210702,5호선,양평,7831,7630
133,20210702,5호선,영등포구청,4132,4188
134,20210702,5호선,영등포시장,9917,10097
135,20210702,5호선,신길,4235,4381
136,20210702,5호선,여의도,28689,30702
137,20210702,5호선,여의나루,13864,15484
138,20210702,5호선,마포,14660,15147
139,20210702,5호선,공덕,15064,16117
140,20210702,5호선,애오개,7134,7064
141,20210702,5호선,충정로(경기대입구),4980,5059
142,20210702,5호선,서대문,19588,19848
143,20210702,5호선,광화문(세종문화회관),30521,32540
144,20210702,5호선,종로3가,12895,13341
145,20210702,5호선,을지로4가,6286,6740
146,20210702,5호선,동대문역사문화공원(DDP),2876,3492
147,20210702,5호선,청구,4166,3857
148,20210702,5호선,신금호,6794,6844
149,20210702,5호선,행당,8542,7393
150,20210702,5호선,왕십리(성동구청),4889,5416
151,20210702,5호선,마장,5765,5296
152,20210702,5호선,답십리,16618,14889
153,20210702,5호선,장한평,19260,18742
154,20210702,5호선,군자(능동),11695,12850
155,20210702,5호선,아차산(어린이대공원후문),14187,13711
156,20210702,5호선,광나루(장신대),13389,12277
157,20210702,5호선,천호(풍납토성),19039,19125
158,20210702,5호선,강동,19084,17978
159,20210702,5호선,길동,8392,8684
160,20210702,5호선,굽은다리(강동구민회관앞),10208,9655
161,20210702,5호선,명일,9017,9243
162,20210702,5호선,고덕,9975,9826
163,20210702,5호선,상일동,16616,14848
164,20210702,5호선,둔촌동,9055,8979
165,20210702,5호선,올림픽공원(한국체대),5271,5065
166,20210702,5호선,방이,7052,7245
167,20210702,5호선,오금,4062,3990
168,20210702,5호선,개롱,6836,7126
169,20210702,5호선,거여,9088,8493
170,20210702,5호선,마천,6670,6693
171,20210702,5호선,강일,3428,3375
172,20210702,5호선,미사,15515,15566
173,20210702,5호선,하남풍산,4335,4237
174,20210702,5호선,하남시청(덕풍·신장),5531,5510
175,20210702,5호선,하남검단산,5217,5163
176,20210702,6호선,응암,18315,17802
177,20210702,6호선,역촌,4063,4598
178,20210702,6호선,불광,4663,4491
179,20210702,6호선,독바위,2910,3019
180,20210702,6호선,구산,8026,5863
181,20210702,6호선,새절(신사),13229,12206
182,20210702,6호선,증산(명지대앞),10389,10086
183,20210702,6호선,디지털미디어시티,13908,14988
184,20210702,6호선,월드컵경기장(성산),4699,5014
185,20210702,6호선,마포구청,14662,12929
186,20210702,6호선,망원,14963,16362
187,20210702,6호선,합정,13875,13629
188,20210702,6호선,상수,8116,9262
189,20210702,6호선,광흥창(서강),9342,9019
190,20210702,6호선,대흥(서강대앞),8440,8630
191,20210702,6호선,공덕,19202,18522
192,20210702,6호선,효창공원앞,7176,6421
193,20210702,6호선,삼각지,6583,5753
194,20210702,6호선,녹사평(용산구청),5598,5393
195,20210702,6호선,이태원,10425,11446
196,20210702,6호선,한강진,8309,9749
197,20210702,6호선,버티고개,2061,2031
198,20210702,6호선,약수,3823,3844
199,20210702,6호선,청구,4002,4161
200,20210702,6호선,신당,8927,9272
201,20210702,6호선,동묘앞,8096,8137
202,20210702,6호선,창신,3735,3018
203,20210702,6호선,보문,7627,6885
204,20210702,6호선,안암(고대병원앞),10441,10352
205,20210702,6호선,고려대(종암),8222,7689
206,20210702,6호선,월곡(동덕여대),11744,11623
207,20210702,6호선,상월곡(한국과학기술연구원),6530,5761
208,20210702,6호선,돌곶이,9334,8560
209,20210702,6호선,석계,12417,12652
210,20210702,6호선,태릉입구,5473,6141
211,20210702,6호선,화랑대(서울여대입구),11791,9157
212,20210702,6호선,봉화산(서울의료원),9082,8520
213,20210702,7호선,장암,2452,1003
214,20210702,7호선,도봉산,9185,10676
215,20210702,7호선,수락산,13244,13084
216,20210702,7호선,마들,13389,12398
217,20210702,7호선,노원,20855,22631
218,20210702,7호선,중계,14973,13368
219,20210702,7호선,하계,18024,16736
220,20210702,7호선,공릉(서울과학기술대),12275,12156
221,20210702,7호선,태릉입구,8464,8094
222,20210702,7호선,먹골,10560,10287
223,20210702,7호선,중화,11528,11007
224,20210702,7호선,상봉(시외버스터미널),17887,17000
225,20210702,7호선,면목,15787,15178
226,20210702,7호선,사가정,17060,16842
227,20210702,7호선,용마산(용마폭포공원),6438,6131
228,20210702,7호선,중곡,10333,9508
229,20210702,7호선,군자(능동),15404,12422
230,20210702,7호선,어린이대공원(세종대),12396,11999
231,20210702,7호선,건대입구,12421,12790
232,20210702,7호선,뚝섬유원지,10797,10891
233,20210702,7호선,청담,19603,22178
234,20210702,7호선,강남구청,16889,18769
235,20210702,7호선,학동,24205,26004
236,20210702,7호선,논현,21249,23136
237,20210702,7호선,반포,6135,5888
238,20210702,7호선,고속터미널,17104,14532
239,20210702,7호선,내방,14877,15198
240,20210702,7호선,이수,16409,16136
241,20210702,7호선,남성,11543,10440
242,20210702,7호선,숭실대입구(살피재),12165,12022
243,20210702,7호선,상도,11118,10499
244,20210702,7호선,장승배기,9900,9397
245,20210702,7호선,신대방삼거리,16806,15991
246,20210702,7호선,보라매,10287,10042
247,20210702,7호선,신풍,12219,11621
248,20210702,7호선,대림(구로구청),8055,8200
249,20210702,7호선,남구로,16542,17596
250,20210702,7호선,가산디지털단지,48310,48176
251,20210702,7호선,철산,22657,23605
252,20210702,7호선,광명사거리,23428,22864
253,20210702,7호선,천왕,12172,11326
254,20210702,7호선,온수(성공회대입구),10964,10059
255,20210702,7호선,까치울,8095,7847
256,20210702,7호선,부천종합운동장,4959,4289
257,20210702,7호선,춘의,10037,9724
258,20210702,7호선,신중동,15187,15201
259,20210702,7호선,부천시청,13733,13709
260,20210702,7호선,상동,13548,14339
261,20210702,7호선,삼산체육관,5687,5003
262,20210702,7호선,굴포천,9467,9978
263,20210702,7호선,부평구청,8159,7163
264,20210702,8호선,암사,19645,17115
265,20210702,8호선,천호(풍납토성),15326,18184
266,20210702,8호선,강동구청,11003,11138
267,20210702,8호선,몽촌토성(평화의문),6071,6326
268,20210702,8호선,잠실(송파구청),14371,17109
269,20210702,8호선,석촌,7994,9449
270,20210702,8호선,송파,8069,7918
271,20210702,8호선,가락시장,8121,9055
272,20210702,8호선,문정,22505,23633
273,20210702,8호선,장지,17782,16805
274,20210702,8호선,복정,11279,9927
275,20210702,8호선,산성,6078,6105
276,20210702,8호선,남한산성입구(성남법원.검찰청),14103,12262
277,20210702,8호선,단대오거리,10739,10278
278,20210702,8호선,신흥,4564,4941
279,20210702,8호선,수진,5321,4911
280,20210702,8호선,모란,4630,3599
281,20210702,9호선,개화,2880,1867
282,20210702,9호선,김포공항,8982,13337
283,20210702,9호선,공항시장,3028,3151
284,20210702,9호선,신방화,7155,6900
285,20210702,9호선,마곡나루(서울식물원),11966,11885
286,20210702,9호선,양천향교,9685,9628
287,20210702,9호선,가양,21203,20436
288,20210702,9호선,증미,7877,7808
289,20210702,9호선,등촌,11873,11416
290,20210702,9호선,염창,17579,17043
291,20210702,9호선,신목동,4231,3655
292,20210702,9호선,선유도,8844,8539
293,20210702,9호선,당산,19108,18831
294,20210702,9호선,국회의사당,15970,16146
295,20210702,9호선,여의도,28038,26759
296,20210702,9호선,샛강,6107,6481
297,20210702,9호선,노량진,27210,26074
298,20210702,9호선,노들,4704,4010
299,20210702,9호선,흑석(중앙대입구),7976,8120
300,20210702,9호선,동작(현충원),1952,1497
301,20210702,9호선,구반포,2736,2932
302,20210702,9호선,신반포,3516,3401
303,20210702,9호선,고속터미널,13694,18927
304,20210702,9호선,사평,3783,3649
305,20210702,9호선,신논현,35463,35290
306,20210702,9호선2~3단계,언주,10599,10665
307,20210702,9호선2~3단계,선정릉,10190,11072
308,20210702,9호선2~3단계,삼성중앙,6825,7121
309,20210702,9호선2~3단계,봉은사,18160,18674
310,20210702,9호선2~3단계,종합운동장,4447,4578
311,20210702,9호선2~3단계,삼전,7039,6784
312,20210702,9호선2~3단계,석촌고분,6270,6051
313,20210702,9호선2~3단계,석촌,8609,7451
314,20210702,9호선2~3단계,송파나루,4967,5617
315,20210702,9호선2~3단계,한성백제,2674,2470
316,20210702,9호선2~3단계,올림픽공원(한국체대),8849,8911
317,20210702,9호선2~3단계,둔촌오륜,1326,1197
318,20210702,9호선2~3단계,중앙보훈병원,10553,9125
319,20210702,경강선,판교,4866,4803
320,20210702,경강선,이매,1228,967
321,20210702,경강선,삼동,2478,2238
322,20210702,경강선,경기광주,7614,7233
323,20210702,경강선,초월,3350,3031
324,20210702,경강선,곤지암,2296,2306
325,20210702,경강선,신둔도예촌,1466,1348
326,20210702,경강선,이천,2781,2960
327,20210702,경강선,부발,2398,1861
328,20210702,경강선,세종대왕릉,336,306
329,20210702,경강선,여주,2166,2254
330,20210702,경부선,서울역,6997,2420
331,20210702,경부선,남영,9823,10119
332,20210702,경부선,용산,36645,38368
333,20210702,경부선,노량진,8914,9011
334,20210702,경부선,대방,13556,13606
335,20210702,경부선,영등포,40662,42140
336,20210702,경부선,신도림,4406,4378
337,20210702,경부선,신길,9839,8121
338,20210702,경부선,구로,19619,20077
339,20210702,경부선,가산디지털단지,19062,21947
340,20210702,경부선,금천구청,12372,12354
341,20210702,경부선,석수,10150,8958
342,20210702,경부선,관악,7433,7030
343,20210702,경부선,안양,22212,22272
344,20210702,경부선,명학,9002,8997
345,20210702,경부선,금정,27119,27049
346,20210702,경부선,군포,7838,7728
347,20210702,경부선,의왕,9380,9097
348,20210702,경부선,성균관대,14508,14302
349,20210702,경부선,화서,7838,7517
350,20210702,경부선,수원,36687,40012
351,20210702,경부선,독산,17668,18647
352,20210702,경부선,세류,3365,3088
353,20210702,경부선,병점,15218,15109
354,20210702,경부선,세마,2938,2729
355,20210702,경부선,오산대,3601,3329
356,20210702,경부선,오산,10342,10012
357,20210702,경부선,진위,1970,1527
358,20210702,경부선,송탄,4934,4359
359,20210702,경부선,서정리,7187,6066
360,20210702,경부선,평택지제,3464,3338
361,20210702,경부선,평택,13064,12765
362,20210702,경부선,성환,3502,3204
363,20210702,경부선,직산,874,832
364,20210702,경부선,두정,6264,6375
365,20210702,경부선,천안,5565,5905
366,20210702,경부선,당정,6472,6037
367,20210702,경부선,서동탄,1608,1462
368,20210702,경부선,광명,3617,3456
369,20210702,경원선,이촌(국립중앙박물관),4082,3071
370,20210702,경원선,서빙고,1950,1728
371,20210702,경원선,한남,4246,4146
372,20210702,경원선,옥수,60,37
373,20210702,경원선,응봉,1897,1622
374,20210702,경원선,왕십리(성동구청),14551,16455
375,20210702,경원선,청량리(서울시립대입구),16897,18336
376,20210702,경원선,외대앞,7323,7220
377,20210702,경원선,신이문,8842,8029
378,20210702,경원선,석계,8368,9338
379,20210702,경원선,광운대,8313,7769
380,20210702,경원선,월계,6667,6247
381,20210702,경원선,녹천,4972,4223
382,20210702,경원선,방학,9861,9641
383,20210702,경원선,도봉,6126,5814
384,20210702,경원선,도봉산,7906,5017
385,20210702,경원선,망월사,7365,7401
386,20210702,경원선,회룡,12742,12556
387,20210702,경원선,의정부,18607,19611
388,20210702,경원선,가능,6736,6488
389,20210702,경원선,녹양,4736,4495
390,20210702,경원선,양주,7789,7248
391,20210702,경원선,덕계,3074,2698
392,20210702,경원선,덕정,5310,5126
393,20210702,경원선,지행,6711,6829
394,20210702,경원선,동두천중앙,3267,3108
395,20210702,경원선,보산,2024,1722
396,20210702,경원선,동두천,2137,2452
397,20210702,경원선,소요산,3048,2620
398,20210702,경의선,서울역,4146,5634
399,20210702,경의선,신촌,870,1154
400,20210702,경의선,효창공원앞,2928,3301
401,20210702,경의선,공덕,3698,3376
402,20210702,경의선,서강대,2195,2111
403,20210702,경의선,홍대입구,1638,1822
404,20210702,경의선,가좌,5592,5200
405,20210702,경의선,디지털미디어시티,2663,2593
406,20210702,경의선,수색,2827,2879
407,20210702,경의선,화전,1674,1520
408,20210702,경의선,강매,3380,2921
409,20210702,경의선,행신,7940,8155
410,20210702,경의선,능곡,3804,3443
