,use_dt,line_num,sub_sta_nm,ride_pasgr_num,alight_pasgr_num
0,20210708,1호선,서울역,39057,37277
1,20210708,1호선,동묘앞,7487,7804
2,20210708,1호선,시청,21048,21064
3,20210708,1호선,종각,33875,33068
4,20210708,1호선,종로3가,24252,22637
5,20210708,1호선,종로5가,21242,21046
6,20210708,1호선,동대문,10368,9714
7,20210708,1호선,신설동,13475,13147
8,20210708,1호선,제기동,16003,16412
9,20210708,1호선,청량리(서울시립대입구),18508,18311
10,20210708,2호선,시청,22527,22164
11,20210708,2호선,을지로입구,36904,38059
12,20210708,2호선,을지로3가,21125,21064
13,20210708,2호선,을지로4가,12361,12037
14,20210708,2호선,동대문역사문화공원(DDP),11022,12287
15,20210708,2호선,신당,12796,13480
16,20210708,2호선,상왕십리,13742,13252
17,20210708,2호선,왕십리(성동구청),14866,12225
18,20210708,2호선,한양대,6655,7047
19,20210708,2호선,뚝섬,21018,22776
20,20210708,2호선,성수,35198,38715
21,20210708,2호선,건대입구,30450,32557
22,20210708,2호선,구의(광진구청),22595,22300
23,20210708,2호선,강변(동서울터미널),27453,26513
24,20210708,2호선,잠실나루,14161,13811
25,20210708,2호선,잠실(송파구청),58281,58676
26,20210708,2호선,잠실새내,19178,18985
27,20210708,2호선,종합운동장,6864,7302
28,20210708,2호선,삼성(무역센터),43555,44021
29,20210708,2호선,선릉,55064,49306
30,20210708,2호선,역삼,50206,56143
31,20210708,2호선,강남,80809,79558
32,20210708,2호선,교대(법원.검찰청),33665,38094
33,20210708,2호선,서초,21171,20834
34,20210708,2호선,방배,15849,16718
35,20210708,2호선,사당,33648,36343
36,20210708,2호선,낙성대(강감찬),26492,25546
37,20210708,2호선,서울대입구(관악구청),45242,44327
38,20210708,2호선,봉천,23559,21579
39,20210708,2호선,신림,60007,57980
40,20210708,2호선,신대방,25592,24862
41,20210708,2호선,구로디지털단지,59887,60139
42,20210708,2호선,대림(구로구청),23317,23668
43,20210708,2호선,신도림,46174,44825
44,20210708,2호선,문래,21351,21812
45,20210708,2호선,영등포구청,23044,23096
46,20210708,2호선,당산,18074,20955
47,20210708,2호선,합정,28227,29576
48,20210708,2호선,홍대입구,41791,42914
49,20210708,2호선,신촌,30226,31327
50,20210708,2호선,이대,11627,12072
51,20210708,2호선,아현,10036,9639
52,20210708,2호선,충정로(경기대입구),9878,10229
53,20210708,2호선,용답,2581,2495
54,20210708,2호선,신답,1572,1851
55,20210708,2호선,신설동,3017,3055
56,20210708,2호선,도림천,1486,1487
57,20210708,2호선,양천구청,6508,7038
58,20210708,2호선,신정네거리,9963,10257
59,20210708,2호선,용두(동대문구청),2242,2325
60,20210708,3호선,지축,4199,4033
61,20210708,3호선,구파발,19856,18639
62,20210708,3호선,연신내,35185,33197
63,20210708,3호선,불광,15698,16675
64,20210708,3호선,녹번,15055,13799
65,20210708,3호선,홍제,16608,15643
66,20210708,3호선,무악재,3828,3845
67,20210708,3호선,독립문,6819,6928
68,20210708,3호선,경복궁(정부서울청사),18397,18001
69,20210708,3호선,안국,19044,19608
70,20210708,3호선,종로3가,9967,11054
71,20210708,3호선,을지로3가,10012,10422
72,20210708,3호선,충무로,1,0
73,20210708,3호선,동대입구,7253,7609
74,20210708,3호선,약수,12729,12312
75,20210708,3호선,금호,7737,7391
76,20210708,3호선,옥수,8735,9104
77,20210708,3호선,압구정,29973,31649
78,20210708,3호선,신사,27769,29513
79,20210708,3호선,잠원,4606,4497
80,20210708,3호선,고속터미널,33128,32104
81,20210708,3호선,교대(법원.검찰청),14069,8993
82,20210708,3호선,남부터미널(예술의전당),27148,28104
83,20210708,3호선,양재(서초구청),38431,41843
84,20210708,3호선,매봉,12682,12073
85,20210708,3호선,도곡,5347,5478
86,20210708,3호선,대치,10212,10266
87,20210708,3호선,학여울,3230,3410
88,20210708,3호선,대청,10179,9276
89,20210708,3호선,일원,10034,9909
90,20210708,3호선,수서,16176,16638
91,20210708,3호선,가락시장,8691,8479
92,20210708,3호선,경찰병원,7154,7151
93,20210708,3호선,오금,5991,5419
94,20210708,4호선,수유(강북구청),31868,31727
95,20210708,4호선,미아(서울사이버대학),14254,13930
96,20210708,4호선,미아사거리,26310,25452
97,20210708,4호선,길음,18817,18117
98,20210708,4호선,성신여대입구(돈암),18207,17436
99,20210708,4호선,한성대입구(삼선교),12842,12411
100,20210708,4호선,혜화,28938,28915
101,20210708,4호선,동대문,19179,19746
102,20210708,4호선,동대문역사문화공원(DDP),14112,12872
