,use_dt,line_num,sub_sta_nm,ride_pasgr_num,alight_pasgr_num
0,20210714,1호선,서울역,32840,31277
1,20210714,1호선,동묘앞,6570,6768
2,20210714,1호선,시청,18351,18151
3,20210714,1호선,종각,28216,27525
4,20210714,1호선,종로3가,21035,19546
5,20210714,1호선,종로5가,18865,18709
6,20210714,1호선,동대문,9464,8855
7,20210714,1호선,신설동,12311,12238
8,20210714,1호선,제기동,13823,14001
9,20210714,1호선,청량리(서울시립대입구),16638,16642
10,20210714,2호선,시청,19426,18991
11,20210714,2호선,을지로입구,31932,32427
12,20210714,2호선,을지로3가,18435,18183
13,20210714,2호선,을지로4가,11433,11086
14,20210714,2호선,동대문역사문화공원(DDP),9727,10736
15,20210714,2호선,신당,11652,12042
16,20210714,2호선,상왕십리,12282,11950
17,20210714,2호선,왕십리(성동구청),12794,10604
18,20210714,2호선,한양대,5459,5541
19,20210714,2호선,뚝섬,18343,20091
20,20210714,2호선,성수,31892,34630
21,20210714,2호선,건대입구,26823,28617
22,20210714,2호선,구의(광진구청),20499,20215
23,20210714,2호선,강변(동서울터미널),24555,24026
24,20210714,2호선,잠실나루,12510,12059
25,20210714,2호선,잠실(송파구청),51742,51799
26,20210714,2호선,잠실새내,17245,17048
27,20210714,2호선,종합운동장,5793,6173
28,20210714,2호선,삼성(무역센터),39572,39644
29,20210714,2호선,선릉,48750,43349
30,20210714,2호선,역삼,44004,48262
31,20210714,2호선,강남,70045,68238
32,20210714,2호선,교대(법원.검찰청),29317,33013
33,20210714,2호선,서초,18747,18226
34,20210714,2호선,방배,13737,14579
35,20210714,2호선,사당,28894,30988
36,20210714,2호선,낙성대(강감찬),24058,23354
37,20210714,2호선,서울대입구(관악구청),40195,39632
38,20210714,2호선,봉천,21102,19549
39,20210714,2호선,신림,54831,53237
40,20210714,2호선,신대방,23239,22550
41,20210714,2호선,구로디지털단지,52759,53312
42,20210714,2호선,대림(구로구청),21133,21595
43,20210714,2호선,신도림,41386,40209
44,20210714,2호선,문래,18515,19028
45,20210714,2호선,영등포구청,20580,20892
46,20210714,2호선,당산,15859,18313
47,20210714,2호선,합정,24608,25262
48,20210714,2호선,홍대입구,37630,38431
