,use_dt,line_num,sub_sta_nm,ride_pasgr_num,alight_pasgr_num
0,20210720,1호선,서울역,33072,31123
1,20210720,1호선,동묘앞,6813,7065
2,20210720,1호선,시청,18315,18221
3,20210720,1호선,종각,27964,27079
4,20210720,1호선,종로3가,21410,19943
5,20210720,1호선,종로5가,19834,19767
6,20210720,1호선,동대문,9856,9218
7,20210720,1호선,신설동,12175,12157
8,20210720,1호선,제기동,15037,15509
9,20210720,1호선,청량리(서울시립대입구),17575,17503
10,20210720,2호선,시청,19577,19340
11,20210720,2호선,을지로입구,31950,32464
12,20210720,2호선,을지로3가,18336,18310
13,20210720,2호선,을지로4가,11631,11194
14,20210720,2호선,동대문역사문화공원(DDP),9639,10512
15,20210720,2호선,신당,11778,12532
16,20210720,2호선,상왕십리,12386,11961
17,20210720,2호선,왕십리(성동구청),12820,10528
18,20210720,2호선,한양대,5715,5766
19,20210720,2호선,뚝섬,18577,20021
20,20210720,2호선,성수,32136,34911
21,20210720,2호선,건대입구,26810,28735
22,20210720,2호선,구의(광진구청),20892,20790
23,20210720,2호선,강변(동서울터미널),24846,24175
24,20210720,2호선,잠실나루,12656,12326
25,20210720,2호선,잠실(송파구청),52219,51741
26,20210720,2호선,잠실새내,17530,17295
27,20210720,2호선,종합운동장,5609,6070
28,20210720,2호선,삼성(무역센터),40170,40158
29,20210720,2호선,선릉,49508,44303
30,20210720,2호선,역삼,44855,49224
31,20210720,2호선,강남,71706,69823
32,20210720,2호선,교대(법원.검찰청),29957,33775
33,20210720,2호선,서초,18729,18217
34,20210720,2호선,방배,13763,14622
35,20210720,2호선,사당,29154,31442
36,20210720,2호선,낙성대(강감찬),23794,23240
37,20210720,2호선,서울대입구(관악구청),40641,40121
38,20210720,2호선,봉천,21149,19863
39,20210720,2호선,신림,54622,53553
40,20210720,2호선,신대방,23297,22724
41,20210720,2호선,구로디지털단지,52699,53624
42,20210720,2호선,대림(구로구청),21185,21920
43,20210720,2호선,신도림,40652,39098
44,20210720,2호선,문래,18544,18966
45,20210720,2호선,영등포구청,20878,21064
46,20210720,2호선,당산,15501,18046
47,20210720,2호선,합정,24686,25376
48,20210720,2호선,홍대입구,37872,38401
49,20210720,2호선,신촌,26854,27663
50,20210720,2호선,이대,10151,10600
51,20210720,2호선,아현,8867,8633
52,20210720,2호선,충정로(경기대입구),8673,9039
53,20210720,2호선,용답,2307,2329
54,20210720,2호선,신답,1415,1673
55,20210720,2호선,신설동,2724,2705
56,20210720,2호선,도림천,1231,1229
57,20210720,2호선,양천구청,5835,6319
58,20210720,2호선,신정네거리,8957,9377
59,20210720,2호선,용두(동대문구청),2200,2221
60,20210720,3호선,지축,3806,3686
61,20210720,3호선,구파발,18346,17451
62,20210720,3호선,연신내,32440,30797
63,20210720,3호선,불광,14362,15162
64,20210720,3호선,녹번,13564,12415
65,20210720,3호선,홍제,14911,14291
66,20210720,3호선,무악재,3477,3561
67,20210720,3호선,독립문,5981,6060
68,20210720,3호선,경복궁(정부서울청사),15565,15130
69,20210720,3호선,안국,15477,15790
70,20210720,3호선,종로3가,8888,9926
71,20210720,3호선,을지로3가,9140,9346
72,20210720,3호선,충무로,1,0
73,20210720,3호선,동대입구,5978,6337
74,20210720,3호선,약수,11151,10910
75,20210720,3호선,금호,7021,6708
76,20210720,3호선,옥수,7752,8081
77,20210720,3호선,압구정,28121,29378
78,20210720,3호선,신사,25666,26786
79,20210720,3호선,잠원,4060,4023
80,20210720,3호선,고속터미널,29811,28396
81,20210720,3호선,교대(법원.검찰청),12486,8006
82,20210720,3호선,남부터미널(예술의전당),24615,25436
83,20210720,3호선,양재(서초구청),34025,36648
84,20210720,3호선,매봉,11378,10812
85,20210720,3호선,도곡,4615,4717
86,20210720,3호선,대치,10282,10132
87,20210720,3호선,학여울,1502,1541
88,20210720,3호선,대청,8959,8331
89,20210720,3호선,일원,8664,8550
90,20210720,3호선,수서,13725,14235
91,20210720,3호선,가락시장,7890,7641
92,20210720,3호선,경찰병원,6615,6530
93,20210720,3호선,오금,5692,5168
94,20210720,4호선,수유(강북구청),29991,29670
95,20210720,4호선,미아(서울사이버대학),12897,12670
96,20210720,4호선,미아사거리,24069,23382
97,20210720,4호선,길음,17464,17032
98,20210720,4호선,성신여대입구(돈암),16823,16223
99,20210720,4호선,한성대입구(삼선교),11367,11061
100,20210720,4호선,혜화,25716,25392
101,20210720,4호선,동대문,18208,18774
102,20210720,4호선,동대문역사문화공원(DDP),12326,11474
103,20210720,4호선,충무로,23062,23813
104,20210720,4호선,명동,14101,14469
105,20210720,4호선,회현(남대문시장),19894,20670
106,20210720,4호선,서울역,8873,11401
107,20210720,4호선,숙대입구(갈월),10471,10315
108,20210720,4호선,삼각지,4236,4672
109,20210720,4호선,신용산,12686,13598
110,20210720,4호선,이촌(국립중앙박물관),6085,6723
111,20210720,4호선,동작(현충원),1904,1880
112,20210720,4호선,총신대입구(이수),16099,17639
113,20210720,4호선,사당,19601,16141
114,20210720,4호선,남태령,925,787
115,20210720,4호선,당고개,11543,10533
116,20210720,4호선,상계,17271,16024
117,20210720,4호선,노원,16140,18092
118,20210720,4호선,창동,22283,23768
119,20210720,4호선,쌍문,26319,24224
120,20210720,5호선,방화,5941,5796
121,20210720,5호선,개화산,4840,4623
122,20210720,5호선,김포공항,6208,5703
123,20210720,5호선,송정,5718,5335
124,20210720,5호선,마곡,9226,9285
125,20210720,5호선,발산,17007,17563
126,20210720,5호선,우장산,11911,12000
127,20210720,5호선,화곡,24829,23399
128,20210720,5호선,까치산,25473,24888
129,20210720,5호선,신정(은행정),12306,9914
130,20210720,5호선,목동,14694,16302
131,20210720,5호선,오목교(목동운동장앞),19015,20325
132,20210720,5호선,양평,6495,6540
133,20210720,5호선,영등포구청,3524,3604
134,20210720,5호선,영등포시장,8345,8692
135,20210720,5호선,신길,3472,3774
136,20210720,5호선,여의도,22748,23503
137,20210720,5호선,여의나루,7000,7650
138,20210720,5호선,마포,12213,12570
139,20210720,5호선,공덕,11820,12515
140,20210720,5호선,애오개,5989,5940
141,20210720,5호선,충정로(경기대입구),4260,4405
142,20210720,5호선,서대문,16248,16512
143,20210720,5호선,광화문(세종문화회관),25178,26144
144,20210720,5호선,종로3가,9472,9400
145,20210720,5호선,을지로4가,5374,5582
146,20210720,5호선,동대문역사문화공원(DDP),2463,2829
147,20210720,5호선,청구,3502,3200
148,20210720,5호선,신금호,5408,5724
149,20210720,5호선,행당,7127,6456
150,20210720,5호선,왕십리(성동구청),4193,4448
151,20210720,5호선,마장,4801,4429
152,20210720,5호선,답십리,14125,13013
153,20210720,5호선,장한평,16655,16543
154,20210720,5호선,군자(능동),9793,10617
155,20210720,5호선,아차산(어린이대공원후문),11894,11899
156,20210720,5호선,광나루(장신대),11167,10114
157,20210720,5호선,천호(풍납토성),15470,15416
158,20210720,5호선,강동,16477,15608
159,20210720,5호선,길동,7200,7476
160,20210720,5호선,굽은다리(강동구민회관앞),8713,8319
161,20210720,5호선,명일,7290,7683
162,20210720,5호선,고덕,8008,8251
163,20210720,5호선,상일동,13666,12677
164,20210720,5호선,둔촌동,7521,7534
165,20210720,5호선,올림픽공원(한국체대),3540,3006
166,20210720,5호선,방이,6163,6337
167,20210720,5호선,오금,3332,3274
168,20210720,5호선,개롱,5716,6099
169,20210720,5호선,거여,7539,7242
170,20210720,5호선,마천,5759,5693
171,20210720,5호선,강일,2887,2898
172,20210720,5호선,미사,12955,13030
173,20210720,5호선,하남풍산,3611,3635
174,20210720,5호선,하남시청(덕풍·신장),4704,4678
175,20210720,5호선,하남검단산,4216,4105
176,20210720,6호선,응암,15494,15698
177,20210720,6호선,역촌,3670,4279
178,20210720,6호선,불광,3600,3657
179,20210720,6호선,독바위,2541,2688
180,20210720,6호선,구산,6679,5255
181,20210720,6호선,새절(신사),11109,10505
182,20210720,6호선,증산(명지대앞),8945,8896
183,20210720,6호선,디지털미디어시티,12054,13150
184,20210720,6호선,월드컵경기장(성산),3966,4166
185,20210720,6호선,마포구청,12813,11613
186,20210720,6호선,망원,11863,12949
187,20210720,6호선,합정,10530,10355
188,20210720,6호선,상수,6171,6724
189,20210720,6호선,광흥창(서강),7766,7461
190,20210720,6호선,대흥(서강대앞),7087,7446
191,20210720,6호선,공덕,15559,15007
192,20210720,6호선,효창공원앞,6144,5541
193,20210720,6호선,삼각지,5176,4540
194,20210720,6호선,녹사평(용산구청),3990,3956
195,20210720,6호선,이태원,6984,7128
196,20210720,6호선,한강진,6182,6959
197,20210720,6호선,버티고개,1668,1707
198,20210720,6호선,약수,3201,3135
199,20210720,6호선,청구,3459,3717
200,20210720,6호선,신당,7572,7862
201,20210720,6호선,동묘앞,7577,7739
202,20210720,6호선,창신,3128,2474
203,20210720,6호선,보문,6272,5820
204,20210720,6호선,안암(고대병원앞),8425,8282
205,20210720,6호선,고려대(종암),6507,6312
206,20210720,6호선,월곡(동덕여대),9968,10037
207,20210720,6호선,상월곡(한국과학기술연구원),5569,5076
208,20210720,6호선,돌곶이,8060,7530
209,20210720,6호선,석계,10765,11106
210,20210720,6호선,태릉입구,4659,5192
211,20210720,6호선,화랑대(서울여대입구),9866,7747
212,20210720,6호선,봉화산(서울의료원),8049,7592
213,20210720,7호선,장암,2186,949
214,20210720,7호선,도봉산,8590,9546
215,20210720,7호선,수락산,11547,11595
216,20210720,7호선,마들,11332,10884
217,20210720,7호선,노원,17417,18485
218,20210720,7호선,중계,12441,11533
219,20210720,7호선,하계,15330,14512
220,20210720,7호선,공릉(서울과학기술대),10028,9942
221,20210720,7호선,태릉입구,7231,6925
222,20210720,7호선,먹골,9129,9069
223,20210720,7호선,중화,9955,9764
