,use_dt,line_num,sub_sta_nm,ride_pasgr_num,alight_pasgr_num
0,20210712,1호선,서울역,34388,32807
1,20210712,1호선,동묘앞,6708,6976
2,20210712,1호선,시청,18028,18122
3,20210712,1호선,종각,29169,28572
4,20210712,1호선,종로3가,21751,20413
5,20210712,1호선,종로5가,19082,18946
6,20210712,1호선,동대문,9802,9365
7,20210712,1호선,신설동,12658,12475
8,20210712,1호선,제기동,14389,14559
9,20210712,1호선,청량리(서울시립대입구),17068,17090
10,20210712,2호선,시청,19255,18818
11,20210712,2호선,을지로입구,29571,30005
12,20210712,2호선,을지로3가,18637,18491
13,20210712,2호선,을지로4가,11597,11307
14,20210712,2호선,동대문역사문화공원(DDP),9517,10482
15,20210712,2호선,신당,11904,12281
16,20210712,2호선,상왕십리,12110,12085
17,20210712,2호선,왕십리(성동구청),12764,10424
18,20210712,2호선,한양대,5626,5879
19,20210712,2호선,뚝섬,18046,19602
20,20210712,2호선,성수,31780,34432
21,20210712,2호선,건대입구,26727,28541
22,20210712,2호선,구의(광진구청),20765,20720
23,20210712,2호선,강변(동서울터미널),25459,25322
24,20210712,2호선,잠실나루,12772,12513
25,20210712,2호선,잠실(송파구청),48390,48763
26,20210712,2호선,잠실새내,17486,17395
27,20210712,2호선,종합운동장,5675,6128
28,20210712,2호선,삼성(무역센터),37705,37819
29,20210712,2호선,선릉,49831,44152
30,20210712,2호선,역삼,45083,49277
31,20210712,2호선,강남,71463,69671
32,20210712,2호선,교대(법원.검찰청),30037,33810
33,20210712,2호선,서초,18690,18342
34,20210712,2호선,방배,13853,14571
35,20210712,2호선,사당,28975,31385
36,20210712,2호선,낙성대(강감찬),23653,23439
37,20210712,2호선,서울대입구(관악구청),40527,40460
38,20210712,2호선,봉천,21325,20165
39,20210712,2호선,신림,54856,53632
40,20210712,2호선,신대방,23345,22851
41,20210712,2호선,구로디지털단지,54207,54726
42,20210712,2호선,대림(구로구청),21915,22248
43,20210712,2호선,신도림,40339,38720
44,20210712,2호선,문래,18783,19211
45,20210712,2호선,영등포구청,20731,20836
46,20210712,2호선,당산,15833,18720
47,20210712,2호선,합정,24283,25098
48,20210712,2호선,홍대입구,36924,37512
49,20210712,2호선,신촌,25582,26289
50,20210712,2호선,이대,10448,11085
51,20210712,2호선,아현,8866,8593
52,20210712,2호선,충정로(경기대입구),8797,9190
53,20210712,2호선,용답,2317,2261
54,20210712,2호선,신답,1449,1674
55,20210712,2호선,신설동,2752,2851
56,20210712,2호선,도림천,1382,1412
57,20210712,2호선,양천구청,5831,6230
58,20210712,2호선,신정네거리,9144,9535
59,20210712,2호선,용두(동대문구청),2087,2218
60,20210712,3호선,지축,3844,3738
61,20210712,3호선,구파발,18297,17344
62,20210712,3호선,연신내,32866,30911
63,20210712,3호선,불광,14630,15519
64,20210712,3호선,녹번,13597,12669
65,20210712,3호선,홍제,15138,14419
66,20210712,3호선,무악재,3414,3488
67,20210712,3호선,독립문,6076,6094
68,20210712,3호선,경복궁(정부서울청사),15683,15203
69,20210712,3호선,안국,15953,16171
70,20210712,3호선,종로3가,8983,10062
71,20210712,3호선,을지로3가,9295,9313
72,20210712,3호선,충무로,1,0
73,20210712,3호선,동대입구,5964,6094
74,20210712,3호선,약수,11314,11075
75,20210712,3호선,금호,7106,6778
76,20210712,3호선,옥수,7729,8114
77,20210712,3호선,압구정,27989,29289
78,20210712,3호선,신사,25537,26801
79,20210712,3호선,잠원,4147,4158
80,20210712,3호선,고속터미널,30293,28700
81,20210712,3호선,교대(법원.검찰청),12417,8116
82,20210712,3호선,남부터미널(예술의전당),24508,25282
83,20210712,3호선,양재(서초구청),33812,37039
84,20210712,3호선,매봉,11515,10962
85,20210712,3호선,도곡,4984,4962
86,20210712,3호선,대치,9409,9729
87,20210712,3호선,학여울,1458,1461
88,20210712,3호선,대청,9227,8505
89,20210712,3호선,일원,8869,8837
90,20210712,3호선,수서,14368,14954
91,20210712,3호선,가락시장,7939,7632
92,20210712,3호선,경찰병원,6824,6816
93,20210712,3호선,오금,5669,5025
94,20210712,4호선,수유(강북구청),30042,29845
95,20210712,4호선,미아(서울사이버대학),13753,13391
96,20210712,4호선,미아사거리,23527,22867
97,20210712,4호선,길음,17231,16923
98,20210712,4호선,성신여대입구(돈암),16514,15800
99,20210712,4호선,한성대입구(삼선교),11484,11269
100,20210712,4호선,혜화,24239,24313
101,20210712,4호선,동대문,18371,18605
102,20210712,4호선,동대문역사문화공원(DDP),12403,11449
103,20210712,4호선,충무로,22866,23746
104,20210712,4호선,명동,14570,14732
105,20210712,4호선,회현(남대문시장),20241,21188
106,20210712,4호선,서울역,8922,11622
107,20210712,4호선,숙대입구(갈월),10893,10631
108,20210712,4호선,삼각지,4180,4529
109,20210712,4호선,신용산,12856,13463
110,20210712,4호선,이촌(국립중앙박물관),5886,6673
111,20210712,4호선,동작(현충원),2050,2154
112,20210712,4호선,총신대입구(이수),16439,17749
113,20210712,4호선,사당,19477,16383
114,20210712,4호선,남태령,964,880
115,20210712,4호선,당고개,11554,10409
116,20210712,4호선,상계,17484,16453
117,20210712,4호선,노원,16006,17599
118,20210712,4호선,창동,22171,23591
119,20210712,4호선,쌍문,26373,24488
120,20210712,5호선,방화,6062,5819
121,20210712,5호선,개화산,4907,4656
122,20210712,5호선,김포공항,6248,6069
123,20210712,5호선,송정,5908,5591
124,20210712,5호선,마곡,9428,9264
125,20210712,5호선,발산,16974,17001
126,20210712,5호선,우장산,12030,12119
127,20210712,5호선,화곡,25373,23729
128,20210712,5호선,까치산,25830,25155
129,20210712,5호선,신정(은행정),12601,10031
130,20210712,5호선,목동,14928,16489
131,20210712,5호선,오목교(목동운동장앞),17832,19481
132,20210712,5호선,양평,6608,6750
133,20210712,5호선,영등포구청,3667,3848
134,20210712,5호선,영등포시장,8458,8678
135,20210712,5호선,신길,3515,3995
136,20210712,5호선,여의도,22490,23478
137,20210712,5호선,여의나루,6748,7075
138,20210712,5호선,마포,12491,12621
139,20210712,5호선,공덕,12045,12784
140,20210712,5호선,애오개,6188,6249
141,20210712,5호선,충정로(경기대입구),4350,4547
142,20210712,5호선,서대문,17253,17430
143,20210712,5호선,광화문(세종문화회관),25141,26189
144,20210712,5호선,종로3가,9392,9324
145,20210712,5호선,을지로4가,5464,5572
146,20210712,5호선,동대문역사문화공원(DDP),2539,2941
147,20210712,5호선,청구,3554,3233
148,20210712,5호선,신금호,5460,5793
149,20210712,5호선,행당,7105,6448
150,20210712,5호선,왕십리(성동구청),4012,4291
151,20210712,5호선,마장,4788,4367
152,20210712,5호선,답십리,14087,13050
153,20210712,5호선,장한평,16863,16631
154,20210712,5호선,군자(능동),9654,10391
155,20210712,5호선,아차산(어린이대공원후문),12211,12038
156,20210712,5호선,광나루(장신대),11022,10132
157,20210712,5호선,천호(풍납토성),13952,14231
158,20210712,5호선,강동,16714,16114
159,20210712,5호선,길동,7114,7502
160,20210712,5호선,굽은다리(강동구민회관앞),8504,8220
161,20210712,5호선,명일,7467,7710
162,20210712,5호선,고덕,8164,8268
163,20210712,5호선,상일동,13979,12878
164,20210712,5호선,둔촌동,7566,7579
165,20210712,5호선,올림픽공원(한국체대),3752,3263
166,20210712,5호선,방이,6002,6296
167,20210712,5호선,오금,3631,3445
168,20210712,5호선,개롱,5989,6218
169,20210712,5호선,거여,7757,7485
170,20210712,5호선,마천,5739,5687
171,20210712,5호선,강일,2807,2878
172,20210712,5호선,미사,12925,12820
173,20210712,5호선,하남풍산,3544,3616
174,20210712,5호선,하남시청(덕풍·신장),4626,4631
175,20210712,5호선,하남검단산,4095,3999
176,20210712,6호선,응암,15789,15912
177,20210712,6호선,역촌,3596,4067
178,20210712,6호선,불광,3953,3877
179,20210712,6호선,독바위,2492,2695
180,20210712,6호선,구산,6753,5286
181,20210712,6호선,새절(신사),11461,10727
182,20210712,6호선,증산(명지대앞),9064,9096
183,20210712,6호선,디지털미디어시티,12348,13563
184,20210712,6호선,월드컵경기장(성산),3962,4129
185,20210712,6호선,마포구청,12673,11523
186,20210712,6호선,망원,11611,12313
187,20210712,6호선,합정,10256,10260
188,20210712,6호선,상수,6085,6543
189,20210712,6호선,광흥창(서강),7938,7654
190,20210712,6호선,대흥(서강대앞),7175,7422
191,20210712,6호선,공덕,16077,15589
192,20210712,6호선,효창공원앞,6001,5484
193,20210712,6호선,삼각지,4777,4208
194,20210712,6호선,녹사평(용산구청),3721,3627
195,20210712,6호선,이태원,6895,6911
196,20210712,6호선,한강진,5314,6078
197,20210712,6호선,버티고개,1704,1768
198,20210712,6호선,약수,3205,3195
199,20210712,6호선,청구,3444,3727
200,20210712,6호선,신당,7016,7434
201,20210712,6호선,동묘앞,7031,7168
202,20210712,6호선,창신,3063,2457
203,20210712,6호선,보문,6310,5856
204,20210712,6호선,안암(고대병원앞),8590,8550
205,20210712,6호선,고려대(종암),6669,6384
206,20210712,6호선,월곡(동덕여대),10118,10221
207,20210712,6호선,상월곡(한국과학기술연구원),5553,5105
208,20210712,6호선,돌곶이,8018,7630
209,20210712,6호선,석계,10738,11225
210,20210712,6호선,태릉입구,4663,5104
211,20210712,6호선,화랑대(서울여대입구),9938,7798
212,20210712,6호선,봉화산(서울의료원),8060,7511
213,20210712,7호선,장암,2147,792
214,20210712,7호선,도봉산,8082,9409
215,20210712,7호선,수락산,11311,11431
216,20210712,7호선,마들,11389,10940
217,20210712,7호선,노원,16747,17707
218,20210712,7호선,중계,12762,11781
219,20210712,7호선,하계,15498,14713
220,20210712,7호선,공릉(서울과학기술대),10261,10333
221,20210712,7호선,태릉입구,7122,6905
222,20210712,7호선,먹골,9203,9027
223,20210712,7호선,중화,9993,9945
224,20210712,7호선,상봉(시외버스터미널),15064,14171
225,20210712,7호선,면목,13888,13658
226,20210712,7호선,사가정,14744,14650
227,20210712,7호선,용마산(용마폭포공원),5493,5338
228,20210712,7호선,중곡,8864,8396
229,20210712,7호선,군자(능동),13010,10691
230,20210712,7호선,어린이대공원(세종대),10169,9991
231,20210712,7호선,건대입구,9989,10053
232,20210712,7호선,뚝섬유원지,6706,6667
233,20210712,7호선,청담,17011,18427
234,20210712,7호선,강남구청,14654,16058
235,20210712,7호선,학동,22403,23629
236,20210712,7호선,논현,18629,19957
