,use_dt,line_num,sub_sta_nm,ride_pasgr_num,alight_pasgr_num
0,20210707,1호선,서울역,40137,38071
1,20210707,1호선,동묘앞,7629,8065
2,20210707,1호선,시청,21797,21728
3,20210707,1호선,종각,36036,34569
4,20210707,1호선,종로3가,25521,24007
5,20210707,1호선,종로5가,21560,21516
6,20210707,1호선,동대문,10688,10060
7,20210707,1호선,신설동,13834,13760
8,20210707,1호선,제기동,16574,16865
9,20210707,1호선,청량리(서울시립대입구),19088,19263
10,20210707,2호선,시청,23386,22591
11,20210707,2호선,을지로입구,38655,39223
12,20210707,2호선,을지로3가,22175,21920
13,20210707,2호선,을지로4가,12707,12285
14,20210707,2호선,동대문역사문화공원(DDP),11644,12627
15,20210707,2호선,신당,13324,13826
16,20210707,2호선,상왕십리,14035,13704
17,20210707,2호선,왕십리(성동구청),15670,12810
18,20210707,2호선,한양대,7001,7225
19,20210707,2호선,뚝섬,21586,23281
20,20210707,2호선,성수,36598,39915
21,20210707,2호선,건대입구,32294,34120
22,20210707,2호선,구의(광진구청),23493,23211
23,20210707,2호선,강변(동서울터미널),28574,27558
24,20210707,2호선,잠실나루,14705,14213
25,20210707,2호선,잠실(송파구청),61408,62370
26,20210707,2호선,잠실새내,20214,19882
27,20210707,2호선,종합운동장,7775,8191
28,20210707,2호선,삼성(무역센터),44256,44786
29,20210707,2호선,선릉,56834,50294
30,20210707,2호선,역삼,52031,57702
31,20210707,2호선,강남,85687,83443
32,20210707,2호선,교대(법원.검찰청),34416,38653
33,20210707,2호선,서초,21496,21362
34,20210707,2호선,방배,16131,16897
35,20210707,2호선,사당,34838,37493
36,20210707,2호선,낙성대(강감찬),27130,26274
37,20210707,2호선,서울대입구(관악구청),46312,45692
38,20210707,2호선,봉천,24102,22032
39,20210707,2호선,신림,61521,59934
40,20210707,2호선,신대방,26069,25357
41,20210707,2호선,구로디지털단지,61227,61736
42,20210707,2호선,대림(구로구청),24085,24562
43,20210707,2호선,신도림,47445,45984
44,20210707,2호선,문래,21827,22366
45,20210707,2호선,영등포구청,23448,23945
46,20210707,2호선,당산,18699,21762
47,20210707,2호선,합정,29202,30255
48,20210707,2호선,홍대입구,44824,45656
49,20210707,2호선,신촌,31970,32837
50,20210707,2호선,이대,12201,12831
51,20210707,2호선,아현,10662,10202
52,20210707,2호선,충정로(경기대입구),10133,10638
53,20210707,2호선,용답,2623,2589
54,20210707,2호선,신답,1684,1922
55,20210707,2호선,신설동,3060,3135
56,20210707,2호선,도림천,1492,1535
57,20210707,2호선,양천구청,6713,7124
58,20210707,2호선,신정네거리,10191,10605
59,20210707,2호선,용두(동대문구청),2289,2453
60,20210707,3호선,지축,4272,4160
61,20210707,3호선,구파발,20616,19553
62,20210707,3호선,연신내,36633,34384
63,20210707,3호선,불광,16290,17548
64,20210707,3호선,녹번,15506,14230
65,20210707,3호선,홍제,16953,16182
66,20210707,3호선,무악재,3850,3867
