,use_dt,line_num,sub_sta_nm,ride_pasgr_num,alight_pasgr_num
0,20210718,1호선,서울역,17507,14388
1,20210718,1호선,동묘앞,9224,9032
2,20210718,1호선,시청,4502,4310
3,20210718,1호선,종각,7638,7222
4,20210718,1호선,종로3가,9246,8494
5,20210718,1호선,종로5가,5401,5703
6,20210718,1호선,동대문,6426,7027
7,20210718,1호선,신설동,5292,5342
8,20210718,1호선,제기동,6770,7164
9,20210718,1호선,청량리(서울시립대입구),9683,9911
10,20210718,2호선,시청,3730,3290
11,20210718,2호선,을지로입구,10216,9901
12,20210718,2호선,을지로3가,4096,3870
13,20210718,2호선,을지로4가,2257,1971
14,20210718,2호선,동대문역사문화공원(DDP),5076,6225
15,20210718,2호선,신당,5619,6015
16,20210718,2호선,상왕십리,4850,4773
17,20210718,2호선,왕십리(성동구청),6377,5586
18,20210718,2호선,한양대,1710,1947
19,20210718,2호선,뚝섬,6024,6401
20,20210718,2호선,성수,8224,9504
21,20210718,2호선,건대입구,16624,17922
22,20210718,2호선,구의(광진구청),8250,8231
23,20210718,2호선,강변(동서울터미널),14769,13181
24,20210718,2호선,잠실나루,3521,3668
25,20210718,2호선,잠실(송파구청),28528,27156
26,20210718,2호선,잠실새내,7591,7960
27,20210718,2호선,종합운동장,2330,2498
28,20210718,2호선,삼성(무역센터),10780,10566
29,20210718,2호선,선릉,9219,8014
30,20210718,2호선,역삼,7036,8113
31,20210718,2호선,강남,22663,21855
32,20210718,2호선,교대(법원.검찰청),7343,8226
33,20210718,2호선,서초,4504,4010
34,20210718,2호선,방배,4476,4823
35,20210718,2호선,사당,13292,14803
36,20210718,2호선,낙성대(강감찬),10851,11442
37,20210718,2호선,서울대입구(관악구청),19484,20276
38,20210718,2호선,봉천,8796,8757
39,20210718,2호선,신림,26402,26360
40,20210718,2호선,신대방,11253,11084
41,20210718,2호선,구로디지털단지,16500,16620
42,20210718,2호선,대림(구로구청),10304,10670
43,20210718,2호선,신도림,19019,19216
44,20210718,2호선,문래,5219,5513
45,20210718,2호선,영등포구청,5417,5684
46,20210718,2호선,당산,5921,6250
47,20210718,2호선,합정,12786,13101
48,20210718,2호선,홍대입구,25835,25553
49,20210718,2호선,신촌,14047,13884
50,20210718,2호선,이대,4673,5287
51,20210718,2호선,아현,3650,3648
52,20210718,2호선,충정로(경기대입구),2431,2538
53,20210718,2호선,용답,1279,1242
54,20210718,2호선,신답,493,566
55,20210718,2호선,신설동,2097,2211
56,20210718,2호선,도림천,332,346
57,20210718,2호선,양천구청,2147,2318
58,20210718,2호선,신정네거리,3671,3744
